class_id,class_name,length_samples,duration_s,mag_peak,mag_energy,mag_rms,mag_mean,mag_std,mag_iqr,mag_ptp,x_std,y_std,z_std,x_ptp,y_ptp,z_ptp,x_absmean,y_absmean,z_absmean,x_energy,y_energy,z_energy,corr_xy,corr_xz,corr_yz,peak_pos_ratio
0,小型车,78,1.56,118.28461456298828,151491.5,44.07038497924805,26.9220027923584,34.891326904296875,30.673986434936523,117.16658020019531,34.9046516418457,16.039199829101562,11.996856689453125,118.0,73.0,45.0,19.884614944458008,10.371794700622559,8.269230842590332,118395.5,20067.0,13029.0,-0.17734535861978426,-0.6598489414967582,0.6198560590620736,0.5714285714285714
0,小型车,68,1.36,93.82963562011719,96662.0,37.70278549194336,25.02533721923828,28.199867248535156,25.6187686920166,90.22408294677734,30.00257682800293,14.846301078796387,8.568305969238281,96.0,63.0,33.0,18.77941131591797,10.676470756530762,6.279411792755127,75887.0,14998.0,5777.0,-0.13265615379072332,-0.7643416054919723,0.601225927433483,0.4626865671641791
0,小型车,78,1.56,172.6035919189453,364435.0,68.35381317138672,43.425987243652344,52.78662109375,55.3209342956543,171.6035919189453,54.93564987182617,29.427000045776367,12.159016609191895,192.0,129.0,46.0,32.987178802490234,19.397436141967773,8.576923370361328,282709.0,68721.0,13005.0,-0.09225922476369763,0.2994551723745509,-0.8007948556162685,0.4805194805194805
0,小型车,67,1.34,121.16930389404297,142172.0,46.06484603881836,27.23090171813965,37.154380798339844,35.06832504272461,120.16930389404297,34.216773986816406,20.366262435913086,16.84511947631836,138.0,102.0,76.0,17.582090377807617,12.208954811096191,8.477611541748047,92198.0,27804.0,22170.0,-0.20325170591979938,-0.02141381277463418,0.514794084342084,0.5
0,小型车,76,1.52,64.8768081665039,66243.0,29.523183822631836,20.45991325378418,21.284040451049805,34.65339279174805,63.46259307861328,22.343608856201172,15.363846778869629,7.779899597167969,91.0,62.0,28.0,14.1578950881958,10.026315689086914,5.539473533630371,40678.0,19626.0,5939.0,0.01801486401382207,0.010142941234112388,-0.8663753182671068,0.6266666666666667
0,小型车,64,1.28,262.7784118652344,960392.0,122.4994888305664,97.78126525878906,73.7898941040039,96.42532348632812,226.84097290039062,93.55992126464844,50.021934509277344,37.12403869628906,304.0,194.0,122.0,74.453125,39.28125,29.21875,685272.0,162188.0,112932.0,-0.3315736427140195,-0.5555131229035487,0.8425430042548677,0.3333333333333333
0,小型车,70,1.4,217.3965301513672,887799.5,112.61815643310547,88.14799499511719,70.09123229980469,124.03280639648438,204.27212524414062,80.10977935791016,53.3895263671875,36.7838134765625,271.0,191.0,111.0,58.61428451538086,40.64285659790039,28.671428680419922,536951.5,216911.0,133937.0,0.14850551650823704,0.1317401134917209,-0.8434540797654189,0.463768115942029
0,小型车,79,1.58,194.67922973632812,381365.0,69.47953033447266,43.50788497924805,54.17073440551758,42.666786193847656,187.7510223388672,56.70138931274414,26.735807418823242,14.46370792388916,207.0,133.0,83.0,34.075950622558594,18.48101234436035,9.860759735107422,308228.0,56572.0,16565.0,0.07939359769931616,0.5247021333274252,-0.4509229555991868,0.34615384615384615
0,小型车,104,2.08,183.29620361328125,398728.0,61.91868209838867,35.71055221557617,50.58338928222656,31.166170120239258,181.4253692626953,51.13962936401367,25.097023010253906,7.653265953063965,193.0,120.0,39.0,28.144229888916016,15.423076629638672,4.07692289352417,326590.0,65564.0,6574.0,0.09238715187223988,0.8058749777069314,-0.32369301064211525,0.47572815533980584
0,小型车,86,1.72,238.76243591308594,597201.0,83.33185577392578,53.8686408996582,63.57960891723633,47.7549934387207,236.64111328125,65.4636001586914,43.6133918762207,12.091619491577148,266.0,201.0,52.0,37.069766998291016,28.581396102905273,8.965116500854492,413999.5,169346.0,13855.5,-0.15423368635673318,0.5362988938226512,0.5775676338460691,0.4235294117647059
0,小型车,101,2.02,227.12332153320312,1044110.0,101.67459106445312,83.45747375488281,58.0738525390625,87.74040222167969,213.5218505859375,81.31896209716797,45.137508392333984,28.01714324951172,314.0,160.0,107.0,66.92079162597656,31.405941009521484,21.455446243286133,692701.0,257608.0,93801.0,0.26959014525599645,0.010179123910222068,-0.8385120501540422,0.57
0,小型车,49,0.98,158.31614685058594,140166.0,53.48392868041992,40.66432571411133,34.741085052490234,7.978271484375,140.39967346191406,43.06905746459961,27.32414436340332,10.251766204833984,201.0,142.0,43.0,27.959182739257812,21.183673858642578,6.489795684814453,95324.0,39408.0,5434.0,0.04049643575414067,0.13220165033346207,-0.49134520231939777,0.6041666666666666
0,小型车,70,1.4,211.54727172851562,675958.5,98.26774597167969,78.2282943725586,59.471710205078125,74.47319030761719,189.5643310546875,72.36898040771484,43.18620300292969,35.394691467285156,241.0,173.0,104.0,54.08571243286133,32.85714340209961,27.185714721679688,429189.5,134446.0,112323.0,0.08272102315711528,-0.5772494902549038,-0.5712910483760985,0.4927536231884058
0,小型车,67,1.34,147.8174591064453,179228.0,51.72083282470703,30.83176612854004,41.52646255493164,21.57872772216797,143.8174591064453,42.13330841064453,18.227676391601562,13.942951202392578,146.0,93.0,66.0,23.925373077392578,12.208954811096191,7.20895528793335,142899.0,22318.0,14011.0,-0.1326885201648722,-0.8637961166800965,-0.04180323935846056,0.4696969696969697
0,小型车,71,1.42,101.12368774414062,85415.0,34.684696197509766,20.09421730041504,28.271020889282227,16.796133041381836,100.12368774414062,28.37689971923828,12.384215354919434,8.016669273376465,105.0,59.0,38.0,15.577465057373047,8.014084815979004,4.563380241394043,69042.0,11403.0,4970.0,-0.07027514612818744,-0.8683915432985253,-0.20490083921360264,0.45714285714285713
0,小型车,76,1.52,166.8367462158203,258914.0,58.36748504638672,37.08393859863281,45.072662353515625,27.110191345214844,160.87855529785156,48.86446762084961,22.95133399963379,10.771326065063477,181.0,118.0,65.0,28.855262756347656,16.039474487304688,7.210526466369629,210017.0,40041.0,8856.0,0.1092021737953775,0.36787663681683186,-0.49005361691661176,0.3466666666666667
0,小型车,79,1.58,71.9305191040039,59640.0,27.476112365722656,16.316476821899414,22.106767654418945,19.658184051513672,71.9305191040039,21.965290069580078,10.720793724060059,8.974603652954102,87.0,61.0,35.0,12.379746437072754,6.050632953643799,5.822784900665283,42764.0,9084.0,7792.0,-0.17077984236968505,-0.8687063568045055,0.16018431343842826,0.5512820512820513
0,小型车,58,1.16,69.0018081665039,77981.5,36.66754150390625,29.444673538208008,21.85222816467285,35.456382751464844,66.3092269897461,19.3144474029541,10.886780738830566,25.520923614501953,62.0,46.0,77.0,12.948275566101074,7.931034564971924,21.55172348022461,27063.0,6976.5,43942.0,0.1818434959790621,-0.5469803178784414,-0.6966969074405931,0.43859649122807015
0,小型车,74,1.48,382.27215576171875,1603102.0,147.18539428710938,89.31719970703125,116.98709106445312,127.95426177978516,382.27215576171875,113.68792724609375,56.177635192871094,32.4886589050293,380.0,256.0,121.0,69.90540313720703,39.621620178222656,19.33783721923828,1267927.0,238600.0,96575.0,-0.20130124184364037,0.9299114834215896,-0.5086333287105538,0.4794520547945205
0,小型车,77,1.54,62.872886657714844,69221.0,29.982894897460938,22.376876831054688,19.956188201904297,28.775224685668945,60.872886657714844,21.826391220092773,11.998270988464355,9.272473335266113,66.0,47.0,30.0,15.441558837890625,9.0,8.142857551574707,51137.0,11127.0,6957.0,-0.08246965188640981,-0.8206113521802222,-0.22422359071325912,0.40789473684210525
0,小型车,71,1.42,304.4437561035156,821153.0,107.54317474365234,65.0813980102539,85.61511993408203,56.165130615234375,299.3447265625,87.31041717529297,38.2708625793457,22.023910522460938,310.0,169.0,84.0,50.98591613769531,27.0,13.85915470123291,672262.0,108205.0,40686.0,0.018272907711634746,-0.9315450114641701,-0.3062791425062097,0.6714285714285714
0,小型车,58,1.16,81.87948608398438,56563.5,31.228717803955078,21.220691680908203,22.911022186279297,21.631263732910156,79.18690490722656,10.243932723999023,9.651554107666016,25.100542068481445,50.0,48.0,87.0,6.931034564971924,6.051723957061768,17.120689392089844,6722.0,5467.0,44374.5,0.10882798826977243,-0.08997438770321857,-0.31817142463729886,0.5614035087719298
0,小型车,106,2.12,187.9414825439453,616297.0,76.25039672851562,46.49155044555664,60.437225341796875,63.64045715332031,185.70541381835938,61.45332336425781,26.142616271972656,11.005520820617676,190.0,119.0,38.0,37.41509246826172,17.867923736572266,8.179244995117188,529182.0,72698.0,14417.0,-0.1932574712830457,-0.8978454141378726,0.4131869883684176,0.5714285714285714
0,小型车,98,1.96,136.0808563232422,371923.0,61.60464859008789,43.49958038330078,43.622459411621094,66.7993392944336,131.8382110595703,46.668128967285156,27.458412170410156,8.277591705322266,144.0,103.0,30.0,32.020408630371094,20.90816307067871,6.224489688873291,290604.0,73893.0,7426.0,-0.012985419608159028,-0.7287836130036031,-0.5788073698808305,0.5773195876288659
0,小型车,69,1.38,155.0225830078125,335617.0,69.74248504638672,54.719295501708984,43.241336822509766,45.43537902832031,147.2123260498047,53.79644012451172,31.545015335083008,27.553874969482422,184.0,146.0,84.0,37.65217208862305,20.66666603088379,24.797101974487305,210710.0,68970.0,55937.0,-0.24509352740239315,-0.5825878366188418,0.23524566988769668,0.5882352941176471
0,小型车,77,1.54,122.26610565185547,228039.0,54.420082092285156,41.35502624511719,35.37382507324219,48.28303146362305,119.43767547607422,35.45140838623047,19.802032470703125,28.531465530395508,122.0,87.0,85.0,24.493507385253906,12.259739875793457,24.558441162109375,126858.0,31018.0,70163.0,-0.05054301807365387,-0.687412297231766,-0.4385620720742835,0.47368421052631576
0,小型车,75,1.5,114.8651351928711,234040.0,55.86173629760742,41.65359115600586,37.22246170043945,74.14717102050781,113.8651351928711,40.89628219604492,19.55394172668457,18.847692489624023,125.0,84.0,69.0,32.78666687011719,13.25333309173584,12.013333320617676,169749.0,29432.0,34859.0,0.0933704932398884,-0.6193260383115157,-0.13085391431865212,0.6756756756756757
0,小型车,64,1.28,60.91387176513672,37931.0,24.344852447509766,17.528982162475586,16.893983840942383,14.02287483215332,57.99839782714844,14.132706642150879,5.154545307159424,16.446876525878906,43.0,22.0,57.0,11.34375,4.09375,10.890625,15258.0,1746.0,20927.0,0.003257546480632,-0.9476470299405227,-0.08951075481692522,0.6666666666666666
0,小型车,87,1.74,136.97445678710938,298295.0,58.55491638183594,37.80705642700195,44.71357727050781,50.31045150756836,135.24240112304688,42.2304573059082,34.09618377685547,13.133641242980957,181.0,167.0,75.0,24.597702026367188,20.74712562561035,8.643677711486816,180950.0,101949.0,15396.0,0.03850949560339423,0.628093626366732,-0.5595970559010571,0.5465116279069767
0,小型车,94,1.88,126.25767517089844,228076.0,49.257896423339844,30.50507926940918,38.675323486328125,39.12112808227539,124.84346008300781,39.2508430480957,15.260095596313477,12.757657051086426,127.0,66.0,46.0,24.148935317993164,10.319149017333984,9.446808815002441,187628.0,22250.0,18198.0,-0.06200985556170201,-0.9466312050479845,-0.09567034383632626,0.5698924731182796
0,小型车,95,1.9,79.48584747314453,88511.0,30.5236759185791,18.086315155029297,24.58820915222168,22.342323303222656,78.48584747314453,24.07618522644043,12.114750862121582,9.982398986816406,94.0,69.0,39.0,13.515789031982422,6.873684406280518,6.400000095367432,63072.0,13953.0,11486.0,-0.17487069948371733,-0.8810228813069778,0.16197802339823697,0.5531914893617021
0,小型车,77,1.54,161.55184936523438,360877.0,68.45957946777344,43.88652038574219,52.5422477722168,67.80059814453125,159.31578063964844,45.9088134765625,21.618534088134766,35.544036865234375,161.0,108.0,129.0,28.571428298950195,13.831169128417969,21.14285659790039,205874.0,36245.0,118758.0,-0.398886082477386,-0.4581250489905291,0.6953491311501488,0.3684210526315789
0,小型车,72,1.44,147.1444854736328,258215.0,59.885887145996094,39.96859359741211,44.596309661865234,53.31440734863281,144.22900390625,46.122047424316406,28.11887550354004,11.099221229553223,161.0,119.0,46.0,29.80555534362793,18.56944465637207,8.43055534362793,191526.0,57189.0,9500.0,0.009307272602178786,0.3677680325674827,-0.7233406805656201,0.6619718309859155
0,小型车,84,1.68,142.35519409179688,283669.0,58.112064361572266,41.09016799926758,41.09270095825195,59.11634063720703,137.883056640625,27.48879623413086,25.415414810180664,40.92100524902344,146.0,142.0,125.0,17.261905670166016,14.952381134033203,27.488094329833984,63522.0,55448.0,164699.0,-0.2740832300801388,0.5736822660955305,-0.5292611102883561,0.4939759036144578
0,小型车,62,1.24,99.09339141845703,84207.0,36.853458404541016,22.13763427734375,29.463581085205078,21.346546173095703,97.22256469726562,30.21680450439453,12.30221176147461,8.620993614196777,104.0,56.0,37.0,17.838708877563477,7.935483932495117,5.064516067504883,69819.5,9402.0,4985.5,-0.06246712291123974,-0.8579192171388098,-0.2480252676099837,0.45901639344262296
0,小型车,118,2.36,143.3893280029297,432737.0,60.55792999267578,46.113433837890625,39.25320053100586,42.90449523925781,138.54164123535156,46.608943939208984,26.796327590942383,24.822975158691406,169.0,134.0,79.0,32.305084228515625,16.966102600097656,21.559322357177734,265561.5,85229.5,81946.0,-0.24398577658086615,-0.5899535997922308,0.2275602049783176,0.5726495726495726
0,小型车,94,1.88,178.84420776367188,627799.5,81.72342681884766,57.77883529663086,57.7955322265625,82.24761962890625,174.57220458984375,59.862545013427734,44.40806198120117,25.720293045043945,266.0,185.0,94.0,39.26595687866211,27.606382369995117,16.26595687866211,343307.0,203631.5,80861.0,-0.14227282957029377,0.6781283171786676,0.24874868182107765,0.3010752688172043
0,小型车,57,1.14,483.5090637207031,1775373.0,176.48483276367188,110.72602081298828,137.42868041992188,180.1427764892578,475.8279113769531,124.85323333740234,103.03675842285156,63.66692352294922,601.0,520.0,291.0,75.49122619628906,56.438594818115234,36.403507232666016,918321.0,608495.0,248557.0,0.0013919290115715164,0.9527007170198629,-0.2634293370447143,0.42857142857142855
0,小型车,68,1.36,313.04351806640625,818010.0,109.6793441772461,64.16119384765625,88.9544906616211,78.77883911132812,310.7522277832031,86.52368927001953,53.01050567626953,30.142927169799805,384.0,279.0,137.0,46.985294342041016,28.426469802856445,17.52941131591797,554057.0,193719.0,70234.0,0.03046136575431034,0.3226131902844244,-0.7431925202317303,0.5671641791044776
0,小型车,71,1.42,493.59295654296875,2044561.0,169.69570922851562,106.48538970947266,132.1268310546875,169.6124267578125,488.4939270019531,122.45814514160156,97.61546325683594,62.0380973815918,604.0,520.0,296.0,74.23943328857422,52.52112579345703,35.140846252441406,1079629.0,679829.0,285103.0,0.011986396387445093,0.9543893814450984,-0.2418342546996441,0.4
0,小型车,84,1.68,85.19389343261719,55833.0,25.781360626220703,18.065120697021484,18.39374351501465,16.9354305267334,83.46184539794922,19.71593475341797,13.92526912689209,6.5776686668396,102.0,75.0,28.0,11.75,8.892857551574707,5.36904764175415,35499.0,16463.0,3871.0,0.14376818531385577,0.028808052256681902,-0.6207256097276392,0.37349397590361444
0,小型车,60,1.2,122.07170104980469,121613.0,45.02091979980469,27.420866012573242,35.706851959228516,32.38310623168945,120.84695434570312,31.337993621826172,21.441463470458984,19.160572052001953,137.0,104.0,76.0,15.183333396911621,13.183333396911621,11.216666221618652,67255.0,27631.0,26727.0,-0.2620547070374565,0.021329699904310034,0.5047882148759781,0.4576271186440678
0,小型车,66,1.32,219.71685791015625,613887.0,96.44334411621094,73.17476654052734,62.82333755493164,67.00140380859375,201.8702850341797,71.87847137451172,41.00448226928711,33.72942352294922,244.0,174.0,113.0,51.90909194946289,30.34848403930664,23.393939971923828,414924.5,111218.5,87744.0,0.0003746511421683472,-0.5855928785793204,-0.5173144614417188,0.4307692307692308
0,小型车,67,1.34,500.24993896484375,1696980.0,159.14791870117188,80.73619842529297,137.14854431152344,55.154876708984375,496.1268310546875,130.20501708984375,73.47111511230469,19.387432098388672,537.0,394.0,85.0,56.417911529541016,39.6119384765625,12.32835865020752,1307398.0,362058.0,27524.0,-0.1464113741205324,-0.269782732260769,-0.565966227792275,0.48484848484848486
0,小型车,95,1.9,72.47758483886719,94843.0,31.596635818481445,22.645427703857422,22.034791946411133,24.188112258911133,68.73592376708984,11.557636260986328,7.284834861755371,25.49582862854004,55.0,33.0,83.0,6.789473533630371,5.884210586547852,19.105262756347656,13545.0,5061.0,76237.0,0.2397928995531003,-0.275275319592195,-0.515847614960724,0.4574468085106383
0,小型车,64,1.28,316.0826721191406,745006.0,107.89216613769531,65.91468811035156,85.41646575927734,81.4704818725586,314.9646301269531,85.29036712646484,55.96251678466797,15.306758880615234,353.0,256.0,74.0,47.046875,34.9375,10.625,521556.0,207366.0,16084.0,-0.15112137781864798,0.6312817409646762,0.4885156288773988,0.42857142857142855
0,小型车,85,1.7,294.0646057128906,1425558.0,129.50393676757812,79.86588287353516,101.94465637207031,131.26632690429688,293.0646057128906,92.41056823730469,72.01979064941406,48.92348098754883,503.0,315.0,195.0,52.9058837890625,41.47058868408203,25.36470603942871,731723.0,448095.0,245740.0,0.0286202480645454,0.5491067522720824,-0.6341547145495499,0.5714285714285714
0,小型车,63,1.26,144.28097534179688,157376.0,49.98031234741211,31.285503387451172,38.97754669189453,30.211936950683594,144.28097534179688,35.734222412109375,24.87034797668457,21.341835021972656,178.0,121.0,78.0,19.22222137451172,14.428571701049805,13.936508178710938,85879.0,39757.0,31740.0,0.16701853620116236,-0.2132929437488186,-0.8154419919253109,0.5161290322580645
0,小型车,66,1.32,93.90021514892578,145754.5,46.99363327026367,37.915828704833984,27.76313591003418,47.230201721191406,91.20763397216797,20.26246452331543,17.56629753112793,32.5103759765625,80.0,71.0,106.0,14.515151977539062,13.121212005615234,25.33333396911621,32336.0,21588.0,91830.5,-0.25684773934210076,0.5277351922655126,0.2494509885905252,0.5384615384615384
0,小型车,55,1.1,94.7734146118164,121794.0,47.057796478271484,31.959035873413086,34.540645599365234,59.41702651977539,93.35919952392578,28.517044067382812,25.235393524169922,22.35059356689453,121.0,98.0,85.0,19.200000762939453,14.672727584838867,14.745454788208008,47904.0,39267.0,34623.0,0.24346050042426448,0.2339204322834349,-0.5527404043363185,0.48148148148148145
0,小型车,58,1.16,308.25152587890625,919836.0,125.93347930908203,73.16658782958984,102.49825286865234,104.84557342529297,307.25152587890625,88.29203796386719,71.4085922241211,49.71930694580078,491.0,331.0,207.0,47.431034088134766,38.86206817626953,24.29310417175293,453721.0,299338.0,166777.0,0.03834180300473122,0.5776261660950536,-0.621504452780417,0.45614035087719296
0,小型车,47,0.94,64.93843078613281,57391.0,34.944026947021484,27.538013458251953,21.511457443237305,37.581626892089844,61.93843078613281,17.826358795166016,9.782978057861328,23.94226837158203,59.0,39.0,70.0,11.872340202331543,7.297872543334961,20.29787254333496,19130.0,4503.0,33758.0,0.19243414569033346,-0.5518064174462168,-0.6833134750851746,0.5217391304347826
0,小型车,69,1.38,348.02874755859375,1250930.0,134.64553833007812,82.31538391113281,106.5532455444336,93.58218383789062,340.4129638671875,104.59688568115234,53.91301727294922,35.849510192871094,351.0,264.0,129.0,54.92753601074219,33.550724029541016,25.69565200805664,952230.0,201717.0,96983.0,0.03902761101554151,-0.4372466395119728,-0.7004733470892773,0.6470588235294118
0,小型车,88,1.76,67.3052749633789,95755.0,32.98674011230469,25.126197814941406,21.372859954833984,33.27445983886719,65.89105987548828,18.325366973876953,9.952567100524902,21.473312377929688,64.0,43.0,66.0,11.306818008422852,7.079545497894287,18.034090042114258,37249.0,8867.0,49639.0,0.12134013191098833,-0.5675783559286584,-0.6539101083607569,0.5517241379310345
0,小型车,73,1.46,101.51847076416016,150646.0,45.427345275878906,34.92510223388672,29.04962730407715,40.905609130859375,93.27226257324219,19.48931312561035,15.688202857971191,33.909122467041016,72.0,66.0,111.0,14.890411376953125,9.287671089172363,26.3150691986084,32909.0,20292.0,97445.0,-0.47029923671172996,-0.13637813186200848,0.6981676276845533,0.5416666666666666
0,小型车,78,1.56,69.70652770996094,42935.0,23.46164321899414,16.901256561279297,16.272560119628906,20.096900939941406,68.70652770996094,17.029003143310547,8.153533935546875,10.786774635314941,75.0,36.0,52.0,11.34615421295166,6.141025543212891,6.448718070983887,27627.0,5683.0,9625.0,-0.3554444047572372,-0.40316021871118085,-0.41978928973970714,0.4805194805194805
0,小型车,68,1.36,104.3120346069336,87710.0,35.91452407836914,22.15058708190918,28.270204544067383,18.791404724121094,104.3120346069336,14.864323616027832,4.846073627471924,28.312471389770508,64.0,23.0,113.0,9.588234901428223,3.617647171020508,18.02941131591797,17976.0,1616.0,68118.0,-0.13409255121063893,-0.7431505643626718,-0.07055751587129712,0.47761194029850745
0,小型车,78,1.56,175.559814453125,620665.5,89.20342254638672,68.28386688232422,57.398292541503906,113.29011535644531,164.50314331054688,63.53597640991211,41.72969055175781,32.4664421081543,232.0,157.0,114.0,45.57692337036133,29.705127716064453,22.397436141967773,375521.0,141327.0,103817.5,0.0968092936665173,-0.0326995317190981,-0.7698244663019405,0.4935064935064935
0,小型车,108,2.16,88.62420654296875,210347.0,44.13227081298828,32.151634216308594,30.231271743774414,53.076568603515625,83.500732421875,19.465587615966797,13.244728088378906,30.436349868774414,68.0,60.0,87.0,14.55555534362793,9.222222328186035,23.657407760620117,48060.0,19954.0,142333.0,0.3374214618376086,-0.6367343979261028,-0.5047943957168537,0.6635514018691588
0,小型车,63,1.26,70.25667572021484,48641.0,27.78631591796875,16.972421646118164,22.0003719329834,19.500553131103516,70.25667572021484,21.942825317382812,10.463003158569336,9.074840545654297,83.0,62.0,33.0,12.825396537780762,6.095238208770752,6.111111164093018,35600.0,6900.0,6141.0,-0.18660078822940895,-0.8792318901512953,0.22358355212418993,0.5161290322580645
0,小型车,91,1.82,206.33226013183594,727659.0,89.42176818847656,59.216217041015625,67.00516510009766,90.3983154296875,198.98379516601562,65.32413482666016,37.49934768676758,35.396095275878906,259.0,157.0,119.0,41.10988998413086,23.14285659790039,24.615385055541992,459719.0,131894.0,136046.0,0.08745241498016852,-0.4918182729911779,-0.7687151696644172,0.6444444444444445
0,小型车,64,1.28,149.1249542236328,165380.0,50.833675384521484,30.127870559692383,40.943546295166016,16.566951751708984,143.446044921875,39.815147399902344,19.86416244506836,16.56037712097168,150.0,102.0,59.0,21.4375,12.375,11.40625,119012.0,25276.0,21092.0,-0.1422760891966218,-0.8794416660335224,0.29104088127999594,0.4444444444444444
0,小型车,75,1.5,114.28035736083984,250534.0,57.796653747558594,46.5501708984375,34.256893157958984,53.844505310058594,106.66458129882812,44.713279724121094,27.957473754882812,16.370683670043945,155.0,100.0,54.0,35.13333511352539,19.426666259765625,12.986666679382324,158037.0,67565.0,24932.0,0.07541251057012933,-0.41312626300906075,-0.8700975352547221,0.5945945945945946
0,小型车,81,1.62,165.70455932617188,488908.0,77.6910629272461,52.856597900390625,56.93928527832031,105.84529876708984,163.25506591796875,49.965267181396484,40.73952102661133,36.51848220825195,222.0,158.0,116.0,33.49382781982422,23.64197540283203,22.9135799407959,206329.0,142397.0,140182.0,0.018226150251164912,0.7695126180258214,-0.3908265341971867,0.375
0,小型车,68,1.36,103.21821594238281,121928.0,42.34452438354492,28.146163940429688,31.636247634887695,35.72697448730469,101.80400085449219,29.27278709411621,17.97585678100586,19.061796188354492,107.0,78.0,66.0,18.0,12.088234901428223,13.088234901428223,70716.0,22120.0,29092.0,0.08764386887914218,-0.688523041682369,-0.6585335093671443,0.5373134328358209
0,小型车,63,1.26,82.28608703613281,66145.0,32.4024772644043,20.08709144592285,25.424976348876953,20.19548797607422,80.87187194824219,25.730165481567383,10.291003227233887,9.750632286071777,82.0,52.0,41.0,15.682539939880371,6.873015880584717,5.460317611694336,52962.0,6679.0,6504.0,-0.1378954483121135,-0.8323086509666393,0.32111823327882394,0.45161290322580644
0,小型车,94,1.88,166.04818725585938,353885.0,61.35742950439453,35.668174743652344,49.92509460449219,37.64992141723633,164.63397216796875,44.02040100097656,18.99079132080078,27.65596580505371,162.0,95.0,96.0,24.712766647338867,11.989361763000488,17.946807861328125,229381.0,33931.0,90573.0,0.07846560307676224,-0.7709429576238326,-0.541930957304283,0.5591397849462365
0,小型车,109,2.18,150.05665588378906,296760.0,52.17824172973633,31.33353042602539,41.7226448059082,18.968395233154297,146.31500244140625,42.48872375488281,18.10442352294922,14.572285652160645,147.0,93.0,72.0,24.28440284729004,12.321101188659668,7.394495487213135,235069.0,36083.0,25608.0,-0.1253195446482504,-0.8496753923520123,-0.03300803507537462,0.4722222222222222
0,小型车,71,1.42,156.60459899902344,274547.0,62.18407440185547,40.60639190673828,47.09543991088867,54.39143371582031,154.3685302734375,47.74990463256836,29.33747100830078,11.863303184509277,171.0,129.0,49.0,29.91549301147461,18.873239517211914,8.802817344665527,202588.0,61228.0,10731.0,-0.005517901944432562,0.3515485239053067,-0.7173088349445095,0.7
0,小型车,77,1.54,99.10095977783203,104357.0,36.814205169677734,25.818639755249023,26.242780685424805,10.624218940734863,94.85832214355469,30.997238159179688,11.743118286132812,11.729220390319824,110.0,55.0,42.0,20.16883087158203,8.233766555786133,7.896103858947754,80735.0,11270.0,12352.0,0.16260497962880882,-0.8803730375494683,-0.0069258859276903955,0.5789473684210527
0,小型车,64,1.28,189.64703369140625,252323.0,62.789703369140625,34.67689514160156,52.3455810546875,28.92522621154785,188.23281860351562,51.11913299560547,29.178180694580078,8.61140251159668,199.0,156.0,44.0,24.890625,17.5625,5.3125,193043.0,54498.0,4782.0,-0.11537843529164701,0.6626403924126982,0.08528717965848652,0.5714285714285714
0,小型车,54,1.08,132.02272033691406,122049.0,47.54121017456055,27.106855392456055,39.05617904663086,26.81194305419922,130.60850524902344,34.060401916503906,22.244224548339844,19.075550079345703,149.0,109.0,84.0,16.296297073364258,12.796296119689941,9.777777671813965,72246.0,26793.0,23010.0,-0.25835338179878525,-0.03656840963617925,0.5562266157577025,0.49056603773584906
0,小型车,69,1.38,158.83953857421875,251538.0,60.3777961730957,44.79825210571289,40.479557037353516,38.757530212402344,146.6329803466797,46.526763916015625,26.229524612426758,16.594133377075195,173.0,103.0,65.0,33.02898406982422,19.98550796508789,13.797101020812988,184141.0,47491.0,19906.0,-0.15345276503049082,-0.6541161437727587,-0.26344445243029707,0.29411764705882354
0,小型车,60,1.2,139.20848083496094,272821.0,67.43157196044922,49.02709197998047,46.29644775390625,77.5540771484375,132.50027465820312,50.6369743347168,29.23188591003418,8.908968925476074,149.0,106.0,32.0,37.38333511352539,22.049999237060547,6.816666603088379,216121.0,51317.0,5383.0,-0.036408208139456555,-0.7016628372550754,-0.5746664699757568,0.5932203389830508
0,小型车,60,1.2,154.9951629638672,251581.0,64.75350952148438,44.25806427001953,47.267757415771484,57.71536636352539,150.25173950195312,31.588764190673828,28.22506332397461,42.56229782104492,122.0,124.0,134.0,18.233333587646484,19.683332443237305,31.03333282470703,68511.0,47833.0,135237.0,-0.09511981165532003,0.8349756782980349,0.2580764904677935,0.5423728813559322
0,小型车,96,1.92,364.8290710449219,1374750.0,119.66751098632812,64.29934692382812,100.92524719238281,49.278926849365234,361.18902587890625,94.70430755615234,52.63649368286133,39.605506896972656,397.0,293.0,213.0,46.86458206176758,28.36458396911621,20.63541603088379,954328.0,269049.0,151373.0,0.04691111078518571,0.7701187545382678,-0.5150007135343262,0.4842105263157895
0,小型车,82,1.64,134.51486206054688,285466.5,59.002532958984375,40.763221740722656,42.65745162963867,57.614356994628906,133.01486206054688,43.53504180908203,26.692243576049805,16.13018226623535,152.0,111.0,62.0,30.109756469726562,17.487804412841797,10.280488014221191,199671.0,59228.5,26567.0,-0.21995387885108453,-0.030429823351266375,0.755488209389981,0.7037037037037037
0,小型车,75,1.5,102.02941131591797,104390.0,37.30773162841797,26.068214416503906,26.689226150512695,10.71441650390625,99.02941131591797,31.486818313598633,11.902194023132324,11.68677043914795,112.0,56.0,44.0,20.386667251586914,8.34666633605957,7.666666507720947,81211.0,11330.0,11849.0,0.16153175679220264,-0.8797119363527485,0.010365177863838821,0.581081081081081
