k,t,x,y,z
1576,31.52,-737,-2126,-1682
1577,31.54,-736,-2125,-1682
1578,31.56,-736,-2125,-1683
1579,31.58,-736,-2126,-1684
1580,31.6,-736,-2126,-1684
1581,31.62,-737,-2126,-1683
1582,31.64,-738,-2127,-1682
1583,31.66,-739,-2126,-1684
1584,31.68,-740,-2124,-1682
1585,31.7,-738,-2127,-1680
1586,31.72,-738,-2127,-1684
1587,31.74,-738,-2125,-1682
1588,31.76,-738,-2128,-1676
1589,31.78,-741,-2128,-1680
1590,31.8,-739,-2126,-1683
1591,31.82,-736,-2126,-1680
1592,31.84,-737,-2126,-1680
1593,31.86,-738,-2126,-1681
1594,31.88,-737,-2126,-1683
1595,31.9,-736,-2126,-1684
1596,31.92,-735,-2126,-1684
1597,31.94,-735,-2127,-1684
1598,31.96,-736,-2128,-1685
1599,31.98,-736,-2128,-1685
1600,32,-736,-2128,-1684
1601,32.02,-737,-2127,-1684
1602,32.04,-738,-2126,-1684
1603,32.06,-737,-2126,-1684
1604,32.08,-736,-2126,-1684
1605,32.1,-736,-2126,-1685
1606,32.12,-736,-2126,-1686
1607,32.14,-736,-2126,-1686
1608,32.16,-736,-2126,-1685
1609,32.18,-737,-2126,-1684
1610,32.2,-738,-2126,-1684
1611,32.22,-737,-2126,-1684
1612,32.24,-737,-2126,-1684
1613,32.26,-738,-2127,-1684
1614,32.28,-738,-2128,-1684
1615,32.3,-739,-2128,-1685
1616,32.32,-740,-2127,-1686
1617,32.34,-740,-2126,-1686
1618,32.36,-740,-2127,-1686
1619,32.38,-740,-2128,-1687
1620,32.4,-739,-2127,-1688
1621,32.42,-738,-2126,-1688
1622,32.44,-739,-2126,-1689
1623,32.46,-740,-2130,-1688
1624,32.48,-740,-2130,-1688
1625,32.5,-740,-2126,-1690
1626,32.52,-738,-2128,-1686
1627,32.54,-736,-2128,-1684
1628,32.56,-736,-2126,-1685
1629,32.58,-737,-2126,-1684
1630,32.6,-738,-2126,-1684
1631,32.62,-738,-2126,-1684
1632,32.64,-739,-2126,-1684
1633,32.66,-740,-2126,-1685
1634,32.68,-740,-2126,-1686
1635,32.7,-740,-2127,-1686
1636,32.72,-740,-2128,-1687
1637,32.74,-740,-2128,-1687
1638,32.76,-740,-2128,-1686
1639,32.78,-740,-2128,-1686
1640,32.8,-739,-2128,-1685
1641,32.82,-738,-2128,-1685
1642,32.84,-738,-2127,-1686
1643,32.86,-738,-2126,-1686
1644,32.88,-738.25,-2126.75,-1686
1645,32.9,-738.5,-2127.5,-1686
1646,32.92,-738.75,-2128.25,-1686
1647,32.94,-739,-2129,-1686
1648,32.96,-738,-2130,-1686
1649,32.98,-738,-2130,-1685
1650,33,-738,-2130,-1684
1651,33.02,-739,-2130,-1684
1652,33.04,-740,-2129,-1684
1653,33.06,-739,-2129,-1684
1654,33.08,-738,-2129,-1686
1655,33.1,-738,-2128,-1688
1656,33.12,-738,-2128,-1688
1657,33.14,-738,-2128,-1688
1658,33.16,-738,-2128,-1687
1659,33.18,-738,-2128,-1686
1660,33.2,-738,-2128,-1685
1661,33.22,-738,-2128,-1684
1662,33.24,-738,-2128,-1685
1663,33.26,-738,-2128,-1687
1664,33.28,-738,-2128,-1688
1665,33.3,-738,-2128,-1688
1666,33.32,-740,-2127,-1687
1667,33.34,-742,-2126,-1686
1668,33.36,-742,-2128,-1688
1669,33.38,-740,-2128,-1689
1670,33.4,-738,-2126,-1688
1671,33.42,-739,-2127,-1687
1672,33.44,-740,-2128,-1687
1673,33.46,-740,-2128,-1688
1674,33.48,-739,-2128,-1688
1675,33.5,-738,-2128,-1688
1676,33.52,-737,-2128,-1688
1677,33.54,-737,-2128,-1688
1678,33.56,-738,-2127,-1688
1679,33.58,-738,-2127,-1688
1680,33.6,-738,-2128,-1688
1681,33.62,-739,-2128,-1688
1682,33.64,-740,-2128,-1688
1683,33.66,-740,-2128,-1687
1684,33.68,-740,-2128,-1686
1685,33.7,-740,-2128,-1686
1686,33.72,-740,-2128,-1687
1687,33.74,-740,-2128,-1688
1688,33.76,-740,-2128,-1687
1689,33.78,-739,-2127,-1686
1690,33.8,-737,-2126,-1686
1691,33.82,-736,-2126,-1686
1692,33.84,-736,-2126,-1686
1693,33.86,-737,-2127,-1686
1694,33.88,-738,-2128,-1687
1695,33.9,-738,-2129,-1688
1696,33.92,-738,-2129,-1687
1697,33.94,-738,-2129,-1686
1698,33.96,-738,-2129,-1685
1699,33.98,-738,-2127,-1685
1700,34,-739,-2127,-1686
1701,34.02,-740,-2128,-1687
1702,34.04,-740,-2127,-1688
1703,34.06,-740,-2126,-1689
1704,34.08,-740,-2126,-1690
1705,34.1,-739,-2126,-1689
1706,34.12,-738,-2127,-1689
1707,34.14,-738,-2127,-1689
1708,34.16,-738,-2126,-1688
1709,34.18,-739,-2126,-1687
1710,34.2,-740,-2126,-1686
1711,34.22,-740,-2126,-1686
1712,34.24,-739,-2127,-1687
1713,34.26,-738,-2127,-1688
1714,34.28,-738,-2126,-1687
1715,34.3,-738,-2126,-1686
1716,34.32,-737,-2126,-1686
1717,34.34,-736,-2126,-1685
1718,34.36,-736,-2126,-1683
1719,34.38,-736,-2127,-1682
1720,34.4,-736,-2127,-1683
1721,34.42,-736,-2126,-1686
1722,34.44,-736,-2126,-1687
1723,34.46,-736,-2126,-1686
1724,34.48,-736,-2126,-1686
1725,34.5,-737,-2126,-1686
1726,34.52,-738,-2127,-1686
1727,34.54,-738,-2128,-1686
1728,34.56,-738,-2127,-1687
1729,34.58,-738,-2126,-1688
1730,34.6,-738,-2126,-1688
1731,34.62,-738,-2126,-1688
1732,34.64,-738,-2126,-1688
1733,34.66,-738,-2126,-1688
1734,34.68,-738,-2126,-1688
1735,34.7,-739,-2126,-1687
1736,34.72,-739,-2126,-1686
1737,34.74,-738,-2126,-1686
1738,34.76,-738,-2126,-1687
1739,34.78,-738,-2126,-1688
1740,34.8,-738,-2126,-1689
1741,34.82,-738,-2126,-1689
1742,34.84,-738,-2126,-1688
1743,34.86,-737,-2125,-1687
1744,34.88,-739,-2124,-1690
1745,34.9,-741,-2129,-1690
1746,34.92,-738,-2132,-1684
1747,34.94,-737,-2128,-1683
1748,34.96,-738,-2127,-1685
1749,34.98,-737,-2128,-1685
1750,35,-736,-2128,-1684
1751,35.02,-737,-2128,-1684
1752,35.04,-738,-2127,-1685
1753,35.06,-739,-2126,-1686
1754,35.08,-739,-2127,-1686
1755,35.1,-738,-2127,-1686
1756,35.12,-738,-2126,-1685
1757,35.14,-738,-2127,-1683
1758,35.16,-738,-2128,-1683
1759,35.18,-738,-2128,-1684
1760,35.2,-738,-2128,-1684
1761,35.22,-738,-2127,-1686
1762,35.24,-738,-2126,-1688
1763,35.26,-734,-2128,-1685
1764,35.28,-733,-2128,-1682
1765,35.3,-739,-2126,-1682
1766,35.32,-742,-2126,-1686
1767,35.34,-740,-2126,-1687
1768,35.36,-738,-2126,-1684
1769,35.38,-738,-2126,-1685
1770,35.4,-738,-2126,-1686
1771,35.42,-738,-2127,-1686
1772,35.44,-737,-2127,-1685
1773,35.46,-737,-2126,-1684
1774,35.48,-737,-2126,-1685
1775,35.5,-737,-2126,-1685
1776,35.52,-737,-2126,-1685
1777,35.54,-737,-2126,-1686
1778,35.56,-734,-2126,-1686
1779,35.58,-733,-2126,-1684
1780,35.6,-736,-2128,-1688
1781,35.62,-738,-2128,-1686
1782,35.64,-738,-2126,-1683
1783,35.66,-736,-2126,-1687
1784,35.68,-736,-2126,-1686
1785,35.7,-737,-2126,-1686
1786,35.72,-738,-2126,-1686
1787,35.74,-738,-2126,-1686
1788,35.76,-738,-2127,-1686
1789,35.78,-738,-2128,-1686
1790,35.8,-738,-2128,-1686
1791,35.82,-738,-2128,-1687
1792,35.84,-738,-2127,-1687
1793,35.86,-738,-2126,-1686
1794,35.88,-739,-2127,-1686
1795,35.9,-739,-2127,-1686
1796,35.92,-740,-2128,-1686
1797,35.94,-744,-2132,-1686
1798,35.96,-744,-2132,-1682
1799,35.98,-739,-2130,-1680
1800,36,-738,-2129,-1683
1801,36.02,-740,-2128,-1683
1802,36.04,-740,-2127,-1682
1803,36.06,-739,-2126,-1683
1804,36.08,-739,-2126,-1684
1805,36.1,-740,-2126,-1684
1806,36.12,-739,-2127,-1684
1807,36.14,-738,-2128,-1684
1808,36.16,-737,-2127,-1684
1809,36.18,-736,-2126,-1684
1810,36.2,-737,-2127,-1684
1811,36.22,-738,-2127,-1684
1812,36.24,-739,-2126,-1683
1813,36.26,-743,-2126,-1684
1814,36.28,-743,-2126,-1686
1815,36.3,-739,-2126,-1686
1816,36.32,-738,-2126,-1686
1817,36.34,-738,-2127,-1686
1818,36.36,-737,-2128,-1686
1819,36.38,-737,-2128,-1686
1820,36.4,-738,-2128,-1686
1821,36.42,-738,-2127,-1686
1822,36.44,-739,-2126,-1686
1823,36.46,-740,-2126,-1686
1824,36.48,-740,-2127,-1686
1825,36.5,-740,-2128,-1686
1826,36.52,-740,-2128,-1686
1827,36.54,-739,-2128,-1686
1828,36.56,-738,-2128,-1686
1829,36.58,-738,-2128,-1686
1830,36.6,-738,-2128,-1685
1831,36.62,-738,-2127,-1685
1832,36.64,-739,-2126,-1686
1833,36.66,-740,-2126,-1686
1834,36.68,-739,-2126,-1686
1835,36.7,-738,-2126,-1686
1836,36.72,-738,-2126,-1685
1837,36.74,-738,-2126,-1684
1838,36.76,-738,-2127,-1684
1839,36.78,-738,-2128,-1684
1840,36.8,-739,-2127,-1684
1841,36.82,-739,-2126,-1684
1842,36.84,-738,-2126,-1684
1843,36.86,-737,-2126,-1684
1844,36.88,-736.75,-2127,-1684.75
1845,36.9,-736.5,-2128,-1685.5
1846,36.92,-736.25,-2129,-1686.25
1847,36.94,-736,-2130,-1687
1848,36.96,-736,-2129,-1687
1849,36.98,-736,-2128,-1685
1850,37,-736,-2127,-1684
1851,37.02,-737,-2126,-1683
1852,37.04,-738,-2127,-1682
1853,37.06,-738,-2127,-1682
1854,37.08,-738,-2127,-1683
1855,37.1,-738,-2128,-1684
1856,37.12,-738,-2128,-1685
1857,37.14,-737,-2129,-1685
1858,37.16,-736,-2130,-1684
1859,37.18,-736,-2130,-1685
1860,37.2,-736,-2130,-1686
1861,37.22,-736,-2129,-1686
1862,37.24,-737,-2128,-1686
1863,37.26,-738,-2127,-1686
1864,37.28,-738,-2127,-1686
1865,37.3,-739,-2129,-1686
1866,37.32,-738,-2130,-1682
1867,37.34,-738,-2130,-1680
1868,37.36,-740,-2130,-1682
1869,37.38,-739,-2130,-1682
1870,37.4,-738,-2129,-1682
1871,37.42,-738,-2128,-1683
1872,37.44,-738,-2128,-1684
1873,37.46,-738,-2128,-1684
1874,37.48,-738,-2128,-1683
1875,37.5,-737,-2128,-1682
1876,37.52,-737,-2128,-1681
1877,37.54,-738,-2128,-1681
1878,37.56,-737,-2128,-1681
1879,37.58,-736,-2128,-1681
1880,37.6,-736,-2128,-1682
1881,37.62,-736,-2128,-1682
1882,37.64,-737,-2128,-1682
1883,37.66,-738,-2128,-1682
1884,37.68,-738,-2128,-1682
1885,37.7,-738,-2128,-1682
1886,37.72,-738,-2128,-1682
1887,37.74,-738,-2128,-1682
1888,37.76,-737,-2127,-1682
1889,37.78,-736,-2127,-1682
1890,37.8,-736,-2128,-1683
1891,37.82,-737,-2128,-1684
1892,37.84,-738,-2127,-1684
1893,37.86,-738,-2126,-1685
1894,37.88,-738,-2127,-1686
1895,37.9,-738,-2127,-1686
1896,37.92,-738,-2127,-1685
1897,37.94,-738,-2128,-1683
1898,37.96,-738,-2128,-1682
1899,37.98,-739,-2129,-1682
1900,38,-739,-2129,-1683
1901,38.02,-738,-2128,-1684
1902,38.04,-737,-2128,-1684
1903,38.06,-736,-2127,-1683
1904,38.08,-736,-2126,-1683
1905,38.1,-736,-2127,-1684
1906,38.12,-738,-2129,-1683
1907,38.14,-735,-2128,-1682
1908,38.16,-736,-2128,-1686
1909,38.18,-742,-2130,-1688
1910,38.2,-739,-2129,-1685
1911,38.22,-736,-2128,-1684
1912,38.24,-736,-2128,-1684
1913,38.26,-736,-2128,-1684
1914,38.28,-736,-2128,-1684
1915,38.3,-736,-2128,-1684
1916,38.32,-737,-2128,-1684
1917,38.34,-738,-2128,-1684
1918,38.36,-738,-2127,-1684
1919,38.38,-738,-2127,-1684
1920,38.4,-739,-2128,-1684
1921,38.42,-739,-2129,-1685
1922,38.44,-738,-2130,-1686
1923,38.46,-737,-2129,-1685
1924,38.48,-736,-2128,-1684
1925,38.5,-737,-2128,-1683
1926,38.52,-738,-2128,-1683
1927,38.54,-738,-2128,-1683
1928,38.56,-739,-2128,-1683
1929,38.58,-740,-2128,-1684
1930,38.6,-739,-2128,-1684
1931,38.62,-739,-2129,-1683
1932,38.64,-739,-2131,-1681
1933,38.66,-737,-2131,-1680
1934,38.68,-736,-2130,-1680
1935,38.7,-736,-2130,-1680
1936,38.72,-736,-2130,-1680
1937,38.74,-736,-2130,-1680
1938,38.76,-736,-2129,-1681
1939,38.78,-736,-2128,-1682
1940,38.8,-736,-2127,-1683
1941,38.82,-738,-2128,-1683
1942,38.84,-736,-2130,-1680
1943,38.86,-736,-2128,-1682
1944,38.88,-738,-2125,-1686
1945,38.9,-736,-2125,-1685
1946,38.92,-736,-2127,-1684
1947,38.94,-737,-2128,-1684
1948,38.96,-738,-2128,-1684
1949,38.98,-738,-2128,-1684
1950,39,-738,-2128,-1684
1951,39.02,-738,-2128,-1684
1952,39.04,-739,-2128,-1684
1953,39.06,-740,-2128,-1685
1954,39.08,-740,-2128,-1685
1955,39.1,-739,-2129,-1684
1956,39.12,-738,-2130,-1685
1957,39.14,-738,-2129,-1686
1958,39.16,-738,-2127,-1686
1959,39.18,-738,-2125,-1685
1960,39.2,-738,-2125,-1684
1961,39.22,-738,-2125,-1684
1962,39.24,-737,-2125,-1684
1963,39.26,-737,-2126,-1684
1964,39.28,-738,-2127,-1684
1965,39.3,-738,-2128,-1684
1966,39.32,-738,-2128,-1684
1967,39.34,-738,-2128,-1685
1968,39.36,-738,-2129,-1685
1969,39.38,-737,-2129,-1683
1970,39.4,-737,-2128,-1682
1971,39.42,-737,-2128,-1681
1972,39.44,-735,-2128,-1680
1973,39.46,-735,-2127,-1681
1974,39.48,-735,-2126,-1682
1975,39.5,-735,-2126,-1683
1976,39.52,-736,-2126,-1685
1977,39.54,-736,-2126,-1686
1978,39.56,-739,-2126,-1684
1979,39.58,-739,-2128,-1684
1980,39.6,-738,-2128,-1688
1981,39.62,-740,-2128,-1688
1982,39.64,-739,-2129,-1685
1983,39.66,-738,-2128,-1684
1984,39.68,-737,-2127,-1684
1985,39.7,-736,-2126,-1682
1986,39.72,-736,-2126,-1680
1987,39.74,-736,-2127,-1680
1988,39.76,-736,-2128,-1681
1989,39.78,-736,-2128,-1683
1990,39.8,-736,-2129,-1683
1991,39.82,-736,-2130,-1682
1992,39.84,-736,-2130,-1682
1993,39.86,-736,-2129,-1682
1994,39.88,-737,-2128,-1682
1995,39.9,-738,-2128,-1683
1996,39.92,-737,-2128,-1683
1997,39.94,-737,-2128,-1683
1998,39.96,-738,-2128,-1684
1999,39.98,-737,-2128,-1684
2000,40,-736,-2128,-1684
2001,40.02,-737,-2128,-1684
2002,40.04,-738,-2128,-1684
2003,40.06,-738,-2127,-1684
2004,40.08,-738,-2127,-1684
2005,40.1,-738,-2128,-1684
2006,40.12,-738,-2129,-1684
2007,40.14,-738,-2130,-1684
2008,40.16,-738,-2130,-1684
2009,40.18,-737,-2129,-1683
2010,40.2,-736,-2128,-1683
2011,40.22,-738,-2127,-1685
2012,40.24,-743,-2128,-1688
2013,40.26,-743,-2130,-1684
2014,40.28,-738,-2132,-1682
2015,40.3,-738,-2130,-1686
2016,40.32,-741,-2126,-1684
2017,40.34,-737,-2128,-1682
2018,40.36,-734,-2128,-1682
2019,40.38,-737,-2127,-1682
2020,40.4,-737,-2128,-1682
2021,40.42,-735,-2127,-1682
2022,40.44,-733,-2126,-1684
2023,40.46,-736,-2128,-1682
2024,40.48,-738,-2132,-1678
2025,40.5,-736,-2130,-1684
2026,40.52,-736,-2127,-1686
2027,40.54,-736,-2128,-1681
2028,40.56,-736,-2128,-1680
2029,40.58,-736,-2128,-1682
2030,40.6,-736,-2128,-1683
2031,40.62,-737,-2128,-1683
2032,40.64,-738,-2128,-1685
2033,40.66,-737,-2128,-1686
2034,40.68,-736,-2129,-1686
2035,40.7,-738,-2132,-1684
2036,40.72,-736,-2129,-1688
2037,40.74,-736,-2127,-1690
2038,40.76,-740,-2128,-1684
2039,40.78,-738,-2127,-1682
2040,40.8,-736,-2128,-1682
2041,40.82,-736,-2128,-1682
2042,40.84,-736,-2127,-1682
2043,40.86,-737,-2127,-1682
2044,40.88,-737.5,-2127.5,-1682.5
2045,40.9,-738,-2128,-1683
2046,40.92,-738.5,-2128.5,-1683.5
2047,40.94,-739,-2129,-1684
2048,40.96,-740,-2128,-1684
2049,40.98,-738,-2126,-1684
2050,41,-738,-2126,-1688
2051,41.02,-739,-2127,-1687
2052,41.04,-737,-2127,-1683
2053,41.06,-736,-2127,-1682
2054,41.08,-736,-2128,-1683
2055,41.1,-736,-2128,-1684
2056,41.12,-736,-2129,-1684
2057,41.14,-736,-2130,-1684
2058,41.16,-736,-2130,-1684
2059,41.18,-736,-2130,-1684
2060,41.2,-736,-2130,-1684
2061,41.22,-736,-2130,-1684
2062,41.24,-737,-2130,-1683
2063,41.26,-738,-2130,-1682
2064,41.28,-737,-2130,-1682
2065,41.3,-736,-2130,-1686
2066,41.32,-734,-2130,-1690
2067,41.34,-736,-2132,-1686
2068,41.36,-738,-2130,-1682
2069,41.38,-739,-2126,-1682
2070,41.4,-741,-2128,-1682
2071,41.42,-736,-2132,-1682
2072,41.44,-734,-2130,-1682
2073,41.46,-736,-2127,-1682
2074,41.48,-735,-2128,-1683
2075,41.5,-734,-2128,-1684
2076,41.52,-735,-2128,-1684
2077,41.54,-736,-2127,-1683
2078,41.56,-737,-2127,-1682
2079,41.58,-738,-2127,-1681
2080,41.6,-739,-2126,-1680
2081,41.62,-739,-2127,-1680
2082,41.64,-738,-2127,-1681
2083,41.66,-738,-2127,-1683
2084,41.68,-737,-2128,-1684
2085,41.7,-737,-2128,-1684
2086,41.72,-737,-2129,-1684
2087,41.74,-737,-2130,-1683
2088,41.76,-737,-2131,-1681
2089,41.78,-736,-2132,-1681
2090,41.8,-736,-2131,-1682
2091,41.82,-736,-2132,-1684
2092,41.84,-734,-2137,-1686
2093,41.86,-734,-2133,-1688
2094,41.88,-738,-2128,-1690
2095,41.9,-743,-2132,-1688
2096,41.92,-739,-2132,-1686
2097,41.94,-734,-2128,-1686
2098,41.96,-734,-2125,-1684
2099,41.98,-733,-2126,-1682
2100,42,-734,-2127,-1682
2101,42.02,-735,-2127,-1682
2102,42.04,-736,-2128,-1681
2103,42.06,-737,-2128,-1681
2104,42.08,-739,-2128,-1682
2105,42.1,-739,-2128,-1682
2106,42.12,-737,-2128,-1682
2107,42.14,-736,-2128,-1682
2108,42.16,-736,-2128,-1681
2109,42.18,-736,-2127,-1680
2110,42.2,-735,-2126,-1680
2111,42.22,-735,-2126,-1680
2112,42.24,-736,-2126,-1681
2113,42.26,-737,-2127,-1682
2114,42.28,-737,-2128,-1682
2115,42.3,-737,-2128,-1682
2116,42.32,-738,-2128,-1682
2117,42.34,-737,-2128,-1682
2118,42.36,-736,-2128,-1682
2119,42.38,-737,-2128,-1682
2120,42.4,-738,-2128,-1683
2121,42.42,-738,-2127,-1684
2122,42.44,-737,-2127,-1684
2123,42.46,-736,-2128,-1684
2124,42.48,-735,-2128,-1683
2125,42.5,-733,-2128,-1682
2126,42.52,-733,-2128,-1683
2127,42.54,-735,-2128,-1684
2128,42.56,-735,-2128,-1684
2129,42.58,-735,-2128,-1684
2130,42.6,-736,-2128,-1683
2131,42.62,-735,-2129,-1682
2132,42.64,-734,-2130,-1682
2133,42.66,-734,-2130,-1681
2134,42.68,-735,-2130,-1680
2135,42.7,-736,-2129,-1681
2136,42.72,-737,-2128,-1682
2137,42.74,-738,-2127,-1683
2138,42.76,-738,-2126,-1684
2139,42.78,-738,-2126,-1685
2140,42.8,-738,-2127,-1684
2141,42.82,-738,-2127,-1683
2142,42.84,-738,-2127,-1684
2143,42.86,-738,-2129,-1684
2144,42.88,-738,-2130,-1685
2145,42.9,-738,-2130,-1685
2146,42.92,-737,-2130,-1684
2147,42.94,-736,-2132,-1681
2148,42.96,-736,-2129,-1680
2149,42.98,-736,-2125,-1686
2150,43,-741,-2128,-1686
2151,43.02,-741,-2129,-1681
2152,43.04,-736,-2128,-1681
2153,43.06,-737,-2128,-1683
2154,43.08,-738,-2128,-1683
2155,43.1,-737,-2128,-1681
2156,43.12,-736,-2129,-1680
2157,43.14,-736,-2130,-1680
2158,43.16,-735,-2130,-1681
2159,43.18,-735,-2130,-1682
2160,43.2,-735,-2130,-1682
2161,43.22,-735,-2130,-1682
2162,43.24,-736,-2130,-1682
2163,43.26,-736,-2130,-1682
2164,43.28,-736,-2129,-1682
2165,43.3,-736,-2129,-1682
2166,43.32,-737,-2129,-1682
2167,43.34,-737,-2127,-1686
2168,43.36,-738,-2128,-1688
2169,43.38,-740,-2130,-1684
2170,43.4,-740,-2128,-1686
2171,43.42,-739,-2128,-1687
2172,43.44,-738,-2130,-1683
2173,43.46,-738,-2130,-1682
2174,43.48,-738,-2129,-1682
2175,43.5,-738,-2129,-1682
2176,43.52,-738,-2129,-1682
2177,43.54,-738,-2129,-1681
2178,43.56,-738,-2130,-1680
2179,43.58,-737,-2130,-1680
2180,43.6,-736,-2129,-1680
2181,43.62,-736,-2128,-1680
2182,43.64,-736,-2128,-1680
2183,43.66,-736,-2128,-1681
2184,43.68,-736,-2128,-1683
2185,43.7,-736,-2128,-1684
2186,43.72,-736,-2128,-1684
2187,43.74,-737,-2129,-1684
2188,43.76,-738,-2130,-1683
2189,43.78,-738,-2130,-1682
2190,43.8,-738,-2130,-1682
2191,43.82,-738,-2130,-1682
2192,43.84,-737,-2130,-1682
2193,43.86,-736,-2129,-1682
2194,43.88,-736,-2128,-1682
2195,43.9,-736,-2129,-1682
2196,43.92,-737,-2129,-1682
2197,43.94,-738,-2128,-1682
2198,43.96,-738,-2128,-1682
2199,43.98,-737,-2128,-1681
2200,44,-736,-2128,-1680
2201,44.02,-737,-2128,-1679
2202,44.04,-738,-2127,-1679
2203,44.06,-738,-2126,-1681
2204,44.08,-738,-2127,-1682
2205,44.1,-738,-2128,-1683
2206,44.12,-738,-2128,-1683
2207,44.14,-737,-2128,-1682
2208,44.16,-736,-2128,-1682
2209,44.18,-737,-2127,-1682
2210,44.2,-738,-2126,-1682
2211,44.22,-738,-2127,-1682
2212,44.24,-738,-2128,-1682
2213,44.26,-737,-2127,-1682
2214,44.28,-735,-2126,-1682
2215,44.3,-735,-2126,-1682
2216,44.32,-735,-2126,-1681
2217,44.34,-734,-2126,-1680
2218,44.36,-733,-2127,-1680
2219,44.38,-732,-2128,-1680
2220,44.4,-733,-2128,-1680
2221,44.42,-734,-2128,-1681
2222,44.44,-734,-2127,-1681
2223,44.46,-735,-2126,-1681
2224,44.48,-737,-2126,-1682
2225,44.5,-737,-2126,-1682
2226,44.52,-736,-2127,-1682
2227,44.54,-736,-2128,-1681
2228,44.56,-736,-2129,-1681
2229,44.58,-736,-2129,-1682
2230,44.6,-736,-2129,-1682
2231,44.62,-736,-2129,-1682
2232,44.64,-736,-2128,-1682
2233,44.66,-735,-2128,-1682
2234,44.68,-734,-2127,-1682
2235,44.7,-734,-2127,-1682
2236,44.72,-734,-2128,-1682
2237,44.74,-734,-2128,-1683
2238,44.76,-735,-2128,-1684
2239,44.78,-736,-2129,-1683
2240,44.8,-736,-2130,-1682
2241,44.82,-736,-2130,-1682
2242,44.84,-736,-2130,-1682
2243,44.86,-735,-2129,-1681
2244,44.88,-735.25,-2128.75,-1680.75
2245,44.9,-735.5,-2128.5,-1680.5
2246,44.92,-735.75,-2128.25,-1680.25
2247,44.94,-736,-2128,-1680
2248,44.96,-736,-2128,-1680
2249,44.98,-736,-2128,-1679
2250,45,-736,-2128,-1679
2251,45.02,-736,-2128,-1680
2252,45.04,-735,-2128,-1680
2253,45.06,-735,-2126,-1681
2254,45.08,-736,-2125,-1682
2255,45.1,-738,-2126,-1682
2256,45.12,-738,-2125,-1682
2257,45.14,-735,-2125,-1682
2258,45.16,-734,-2126,-1681
2259,45.18,-734,-2126,-1680
2260,45.2,-734,-2126,-1681
2261,45.22,-733,-2126,-1682
2262,45.24,-733,-2126,-1682
2263,45.26,-735,-2127,-1682
2264,45.28,-735,-2128,-1683
2265,45.3,-736,-2128,-1683
2266,45.32,-738,-2129,-1682
2267,45.34,-737,-2130,-1681
2268,45.36,-736,-2129,-1680
2269,45.38,-736,-2129,-1681
2270,45.4,-736,-2130,-1682
2271,45.42,-735,-2129,-1681
2272,45.44,-735,-2129,-1680
2273,45.46,-737,-2129,-1681
2274,45.48,-737,-2128,-1681
2275,45.5,-737,-2128,-1680
2276,45.52,-738,-2128,-1681
2277,45.54,-738,-2127,-1682
2278,45.56,-737,-2126,-1682
2279,45.58,-736,-2127,-1682
2280,45.6,-736,-2128,-1682
2281,45.62,-738,-2127,-1682
2282,45.64,-738,-2128,-1682
2283,45.66,-734,-2128,-1682
2284,45.68,-734,-2130,-1680
2285,45.7,-736,-2131,-1680
2286,45.72,-735,-2128,-1682
2287,45.74,-735,-2128,-1682
2288,45.76,-735,-2128,-1681
2289,45.78,-735,-2127,-1680
2290,45.8,-735,-2126,-1680
2291,45.82,-734,-2126,-1680
2292,45.84,-734,-2126,-1680
2293,45.86,-735,-2126,-1681
2294,45.88,-736,-2126,-1682
2295,45.9,-736,-2126,-1682
2296,45.92,-736,-2127,-1682
2297,45.94,-736,-2128,-1682
2298,45.96,-736,-2128,-1681
2299,45.98,-736,-2128,-1680
2300,46,-736,-2128,-1680
2301,46.02,-736,-2128,-1680
2302,46.04,-736,-2128,-1681
2303,46.06,-735,-2128,-1682
2304,46.08,-734,-2128,-1682
2305,46.1,-734,-2128,-1682
2306,46.12,-734,-2128,-1682
2307,46.14,-734,-2128,-1682
2308,46.16,-735,-2128,-1682
2309,46.18,-736,-2128,-1682
2310,46.2,-735,-2128,-1681
2311,46.22,-734,-2128,-1681
2312,46.24,-734,-2128,-1683
2313,46.26,-734,-2128,-1685
2314,46.28,-734,-2128,-1685
2315,46.3,-735,-2128,-1683
2316,46.32,-735,-2128,-1682
2317,46.34,-735,-2128,-1682
2318,46.36,-736,-2128,-1681
2319,46.38,-736,-2127,-1681
2320,46.4,-736,-2126,-1682
2321,46.42,-737,-2127,-1682
2322,46.44,-738,-2127,-1682
2323,46.46,-738,-2126,-1682
2324,46.48,-738,-2127,-1682
2325,46.5,-737,-2128,-1682
2326,46.52,-736,-2128,-1683
2327,46.54,-737,-2129,-1684
2328,46.56,-738,-2130,-1683
2329,46.58,-737,-2130,-1681
2330,46.6,-736,-2130,-1680
2331,46.62,-735,-2130,-1679
2332,46.64,-734,-2130,-1678
2333,46.66,-735,-2129,-1679
2334,46.68,-736,-2128,-1680
2335,46.7,-736,-2128,-1680
2336,46.72,-736,-2128,-1680
2337,46.74,-734,-2129,-1681
2338,46.76,-734,-2132,-1680
2339,46.78,-733,-2129,-1682
2340,46.8,-731,-2129,-1684
2341,46.82,-734,-2132,-1682
2342,46.84,-735,-2130,-1682
2343,46.86,-734,-2129,-1682
2344,46.88,-736,-2128,-1682
2345,46.9,-738,-2128,-1682
2346,46.92,-738,-2128,-1682
2347,46.94,-738,-2128,-1683
2348,46.96,-738,-2128,-1684
2349,46.98,-738,-2128,-1684
2350,47,-738,-2127,-1684
2351,47.02,-738,-2126,-1683
