"X","Y","Z"
"-434","-3105","553"
"-434","-3106","552"
"-434","-3105","552"
"-434","-3104","552"
"-434","-3104","552"
"-434","-3104","552"
"-434","-3104","552"
"-434","-3105","552"
"-434","-3106","552"
"-434","-3105","552"
"-433","-3104","553"
"-433","-3104","554"
"-434","-3104","554"
"-433","-3104","554"
"-432","-3104","555"
"-432","-3105","556"
"-432","-3105","556"
"-432","-3105","555"
"-433","-3106","554"
"-434","-3107","554"
"-434","-3108","554"
"-433","-3107","554"
"-432","-3106","553"
"-432","-3106","552"
"-432","-3105","552"
"-432","-3104","552"
"-432","-3104","553"
"-433","-3103","553"
"-434","-3102","552"
"-434","-3102","553"
"-434","-3103","554"
"-435","-3104","554"
"-436","-3103","554"
"-436","-3103","554"
"-435","-3104","554"
"-434","-3104","554"
"-434","-3105","554"
"-434","-3106","554"
"-434","-3106","553"
"-434","-3107","552"
"-434","-3108","552"
"-434","-3108","552"
"-434","-3107","553"
"-434","-3106","553"
"-434","-3106","553"
"-434","-3106","555"
"-435","-3106","556"
"-435","-3106","556"
"-434","-3106","556"
"-434","-3106","556"
"-434","-3106","556"
"-434","-3106","556"
"-434","-3106","555"
"-434","-3106","554"
"-434","-3106","553"
"-434","-3106","552"
"-435","-3106","552"
"-436","-3106","553"
"-435","-3106","553"
"-434","-3106","553"
"-434","-3106","554"
"-433","-3106","554"
"-432","-3107","555"
"-432","-3107","555"
"-432","-3106","555"
"-432","-3106","556"
"-432","-3107","556"
"-433","-3108","556"
"-434","-3108","556"
"-434","-3108","556"
"-434","-3108","556"
"-435","-3108","556"
"-435","-3108","556"
"-435","-3108","556"
"-435","-3107","556"
"-434","-3106","556"
"-435","-3106","556"
"-436","-3106","556"
"-436","-3106","556"
"-436","-3106","556"
"-436","-3106","556"
"-436","-3106","556"
"-435","-3106","556"
"-434","-3106","556"
"-434","-3106","556"
"-433","-3107","556"
"-432","-3108","556"
"-432","-3108","556"
"-432","-3108","556"
"-432","-3108","556"
"-432","-3108","556"
"-433","-3108","557"
"-433","-3108","558"
"-433","-3108","557"
"-434","-3108","555"
"-434","-3108","554"
"-434","-3107","554"
"-434","-3106","554"
"-434","-3106","553"
"-434","-3106","552"
"-434","-3105","552"
"-434","-3104","552"
"-435","-3104","552"
"-436","-3103","553"
"-436","-3102","554"
"-436","-3102","554"
"-436","-3102","554"
"-435","-3103","555"
"-433","-3104","555"
"-433","-3104","554"
"-434","-3104","554"
"-434","-3104","554"
"-433","-3105","554"
"-432","-3106","554"
"-432","-3106","554"
"-432","-3106","554"
"-433","-3106","554"
"-434","-3107","554"
"-433","-3107","554"
"-432","-3106","555"
"-432","-3106","556"
"-432","-3106","556"
"-432","-3106","556"
"-432","-3106","556"
"-432","-3106","556"
"-432","-3106","556"
"-432","-3106","555"
"-433","-3106","554"
"-434","-3106","554"
"-434","-3106","554"
"-434","-3106","553"
"-434","-3106","552"
"-434","-3106","552"
"-434","-3106","552"
"-434","-3105","553"
"-434","-3104","553"
"-434","-3104","553"
"-433","-3107","555"
"-430","-3109","554"
"-430","-3104","552"
"-432","-3100","552"
"-437","-3102","554"
"-439","-3106","556"
"-434","-3106","556"
"-434","-3104","554"
"-434","-3104","553"
"-432","-3104","554"
"-433","-3104","554"
"-434","-3104","554"
"-433","-3104","554"
"-432","-3104","554"
"-432","-3105","553"
"-432","-3106","552"
"-433","-3106","553"
"-434","-3106","554"
"-434","-3106","554"
"-434","-3107","554"
"-434","-3109","554"
"-434","-3110","554"
"-434","-3110","554"
"-434","-3109","554"
"-434","-3108","554"
"-434","-3107","554"
"-434","-3106","554"
"-434","-3106","553"
"-434","-3106","552"
"-434","-3106","552"
"-433","-3106","552"
"-433","-3106","553"
"-434","-3106","554"
"-434","-3106","554"
"-434","-3106","554"
"-434","-3107","554"
"-435","-3108","554"
"-436","-3108","554"
"-436","-3108","554"
"-437","-3107","554"
"-437","-3106","554"
"-436","-3107","554"
"-435","-3108","554"
"-434","-3108","554"
"-433","-3108","554"
"-432","-3108","554"
"-432","-3108","555"
"-432","-3108","555"
"-432","-3108","554"
"-431","-3108","554"
"-431","-3108","554"
"-432","-3108","554"
"-432","-3108","554"
"-432","-3108","554"
"-432","-3108","553"
"-433","-3108","552"
"-434","-3108","551"
"-434","-3108","550"
"-434","-3108","550"
"-434","-3108","550"
"-434","-3107","550"
"-434","-3106","550"
"-434","-3106","551"
"-434","-3106","552"
"-433","-3107","552"
"-432","-3108","553"
"-432","-3108","552"
"-433","-3108","551"
"-434","-3107","551"
"-434","-3106","550"
"-434","-3106","550"
"-434","-3106","550"
"-434","-3106","551"
"-434","-3106","552"
"-434","-3105","554"
"-434","-3104","556"
"-433","-3105","557"
"-432","-3106","559"
"-432","-3106","560"
"-431","-3106","560"
"-429","-3106","561"
"-428","-3107","562"
"-428","-3108","562"
"-428","-3109","563"
"-427","-3109","564"
"-426","-3109","564"
"-427","-3110","563"
"-429","-3110","563"
"-430","-3110","563"
"-429","-3110","562"
"-428","-3110","562"
"-429","-3110","562"
"-430","-3110","560"
"-430","-3110","558"
"-430","-3110","558"
"-429","-3111","558"
"-428","-3111","559"
"-428","-3111","560"
"-428","-3112","560"
"-427","-3111","560"
"-426","-3110","560"
"-427","-3110","560"
"-428","-3110","561"
"-427","-3110","562"
"-427","-3110","561"
"-428","-3110","559"
"-429","-3110","558"
"-431","-3110","558"
"-432","-3110","558"
"-432","-3110","558"
"-432","-3111","559"
"-431","-3112","561"
"-431","-3112","562"
"-431","-3112","563"
"-430","-3112","564"
"-429","-3112","564"
"-428","-3112","564"
"-428","-3112","563"
"-428","-3111","562"
"-429","-3110","561"
"-430","-3111","559"
"-431","-3111","557"
"-431","-3110","556"
"-430","-3110","556"
"-430","-3110","556"
"-430","-3110","557"
"-430","-3111","559"
"-429","-3112","561"
"-428","-3111","562"
"-428","-3110","563"
"-427","-3111","565"
"-426","-3112","566"
"-427","-3112","566"
"-427","-3112","566"
"-427","-3112","566"
"-428","-3112","566"
"-428","-3112","566"
"-427","-3112","566"
"-426","-3112","566"
"-427","-3112","565"
"-427","-3112","565"
"-427","-3112","565"
"-428","-3111","564"
"-428","-3110","564"
"-428","-3111","564"
"-428","-3112","563"
"-428","-3112","562"
"-428","-3112","563"
"-428","-3112","564"
"-428","-3112","564"
"-428","-3113","565"
"-428","-3114","565"
"-428","-3112","564"
"-428","-3110","564"
"-429","-3109","564"
"-429","-3108","565"
"-428","-3109","566"
"-428","-3110","566"
"-428","-3109","564"
"-429","-3108","562"
"-430","-3108","562"
"-429","-3109","562"
"-428","-3111","561"
"-428","-3112","559"
"-428","-3112","558"
"-428","-3112","558"
"-428","-3112","558"
"-427","-3113","559"
"-426","-3114","560"
"-426","-3113","560"
"-427","-3112","560"
"-428","-3113","560"
"-428","-3114","560"
"-428","-3113","560"
"-428","-3113","559"
"-428","-3113","558"
"-429","-3112","556"
"-430","-3112","553"
"-430","-3112","553"
"-430","-3111","554"
"-430","-3111","555"
"-430","-3112","557"
"-430","-3112","558"
"-430","-3112","558"
"-430","-3112","560"
"-430","-3112","563"
"-430","-3112","565"
"-430","-3112","566"
"-429","-3113","566"
"-428","-3114","566"
"-428","-3113","564"
"-428","-3112","562"
"-428","-3112","561"
"-429","-3111","559"
"-430","-3110","558"
"-430","-3110","558"
"-430","-3110","559"
"-430","-3110","560"
"-430","-3110","560"
"-430","-3110","561"
"-430","-3110","562"
"-429","-3110","564"
"-428","-3111","567"
"-427","-3112","568"
"-426","-3112","568"
"-427","-3113","568"
"-428","-3114","568"
"-428","-3114","567"
"-427","-3114","566"
"-426","-3114","566"
"-427","-3114","566"
"-427","-3113","565"
"-427","-3113","563"
"-428","-3114","562"
"-427","-3113","562"
"-426","-3112","562"
"-426","-3112","563"
"-426","-3112","564"
"-426","-3113","564"
"-425","-3113","564"
"-424","-3113","564"
"-425","-3114","565"
"-426","-3114","565"
"-426","-3114","563"
"-426","-3114","562"
"-426","-3113","562"
"-426","-3112","562"
"-426","-3113","562"
"-426","-3114","562"
"-426","-3114","562"
"-425","-3114","563"
"-424","-3113","564"
"-424","-3113","566"
"-424","-3114","567"
"-424","-3115","566"
"-424","-3116","566"
"-424","-3115","566"
"-425","-3114","565"
"-426","-3114","563"
"-426","-3114","561"
"-426","-3113","560"
"-426","-3113","560"
"-426","-3114","560"
"-426","-3114","560"
"-426","-3113","560"
"-426","-3112","559"
"-426","-3112","559"
"-426","-3112","561"
"-426","-3112","562"
"-425","-3113","563"
"-424","-3113","564"
"-425","-3112","564"
"-427","-3113","564"
"-427","-3114","565"
"-426","-3114","565"
"-426","-3113","564"
"-426","-3112","563"
"-426","-3112","562"
"-426","-3112","562"
"-426","-3112","562"
"-426","-3112","562"
"-425","-3112","563"
"-425","-3111","564"
"-425","-3111","564"
"-425","-3112","564"
"-426","-3112","564"
"-426","-3112","563"
"-426","-3112","562"
"-427","-3112","562"
"-428","-3112","561"
"-427","-3112","559"
"-426","-3112","558"
"-426","-3112","558"
"-426","-3112","558"
"-426","-3112","559"
"-426","-3112","560"
"-426","-3112","559"
"-426","-3112","558"
"-426","-3112","559"
"-426","-3112","561"
"-426","-3112","562"
"-425","-3112","562"
"-425","-3113","562"
"-426","-3113","562"
"-426","-3112","563"
"-426","-3111","564"
"-426","-3110","564"
"-427","-3110","563"
"-428","-3110","562"
"-428","-3110","562"
"-428","-3110","562"
"-427","-3110","562"
"-426","-3111","563"
"-426","-3112","565"
"-426","-3113","566"
"-426","-3114","566"
"-426","-3114","567"
"-427","-3114","568"
"-427","-3114","568"
"-426","-3114","567"
"-426","-3114","565"
"-426","-3114","564"
"-426","-3114","563"
"-426","-3114","562"
"-426","-3114","562"
"-426","-3114","562"
"-425","-3114","562"
"-424","-3114","562"
"-424","-3114","562"
"-424","-3114","563"
"-424","-3114","564"
"-425","-3114","564"
"-425","-3113","564"
"-424","-3112","564"
"-424","-3112","564"
"-425","-3112","564"
"-426","-3113","564"
"-426","-3114","564"
"-426","-3114","564"
"-426","-3114","564"
"-426","-3114","564"
"-426","-3115","564"
"-426","-3116","565"
"-426","-3116","566"
"-427","-3115","567"
"-428","-3114","568"
"-428","-3114","568"
"-428","-3114","568"
"-428","-3114","568"
"-427","-3114","568"
"-426","-3114","568"
"-426","-3114","567"
"-426","-3114","566"
"-426","-3114","566"
"-425","-3115","566"
"-424","-3116","566"
"-424","-3116","566"
"-424","-3116","566"
"-425","-3116","565"
"-426","-3116","565"
"-425","-3116","566"
"-424","-3116","567"
"-424","-3116","568"
"-424","-3116","568"
"-424","-3116","568"
"-424","-3116","569"
"-424","-3116","569"
"-424","-3116","568"
"-424","-3116","568"
"-424","-3115","567"
"-425","-3114","566"
"-426","-3114","567"
"-426","-3115","568"
"-426","-3116","568"
"-426","-3116","568"
"-426","-3116","568"
"-425","-3116","569"
"-424","-3116","570"
"-424","-3116","568"
"-424","-3116","566"
"-424","-3117","566"
"-424","-3118","566"
"-423","-3118","566"
"-422","-3118","566"
"-422","-3117","566"
"-422","-3117","566"
"-422","-3118","566"
"-422","-3117","567"
"-422","-3116","568"
"-422","-3115","568"
"-423","-3114","568"
"-424","-3114","568"
"-424","-3114","568"
"-424","-3114","569"
"-424","-3115","569"
"-424","-3117","568"
"-424","-3118","568"
"-424","-3119","568"
"-424","-3120","568"
"-423","-3119","568"
"-423","-3118","568"
"-424","-3118","568"
"-424","-3118","568"
"-425","-3118","568"
"-425","-3117","568"
"-424","-3116","569"
"-424","-3116","570"
"-424","-3116","571"
"-424","-3113","570"
"-426","-3110","570"
"-425","-3113","576"
"-420","-3120","576"
"-421","-3117","568"
"-424","-3110","564"
"-423","-3113","564"
"-423","-3118","564"
"-424","-3118","566"
"-424","-3115","568"
"-423","-3115","568"
"-422","-3115","568"
"-422","-3114","568"
"-422","-3114","568"
"-422","-3114","568"
"-423","-3114","569"
"-424","-3113","570"
"-423","-3113","570"
"-422","-3114","570"
"-422","-3114","570"
"-422","-3114","570"
"-423","-3115","569"
"-424","-3116","568"
"-424","-3116","568"
"-423","-3116","568"
"-422","-3116","568"
"-423","-3116","568"
"-424","-3115","568"
"-424","-3114","568"
"-424","-3113","568"
"-423","-3113","568"
"-422","-3114","569"
"-422","-3113","569"
"-422","-3112","569"
"-422","-3112","570"
"-422","-3112","570"
"-422","-3112","569"
"-422","-3112","568"
"-422","-3112","568"
"-423","-3112","568"
"-424","-3112","567"
"-424","-3112","567"
"-424","-3112","567"
"-424","-3112","567"
"-424","-3112","569"
"-424","-3112","570"
"-424","-3113","571"
"-424","-3113","572"
"-424","-3112","572"
"-425","-3112","572"
"-426","-3112","572"
"-426","-3112","572"
"-426","-3112","571"
"-426","-3112","570"
"-426","-3112","569"
"-426","-3113","569"
"-426","-3114","569"
"-426","-3114","569"
"-425","-3114","570"
"-424","-3114","571"
"-424","-3114","572"
"-423","-3114","572"
"-423","-3114","572"
"-424","-3114","572"
"-424","-3114","572"
"-424","-3114","572"
"-424","-3114","572"
"-424","-3113","572"
"-424","-3112","571"
"-424","-3112","570"
"-424","-3112","570"
"-423","-3112","570"
"-423","-3113","569"
"-424","-3114","568"
"-424","-3114","568"
"-423","-3115","568"
"-422","-3117","568"
"-422","-3118","569"
"-422","-3118","569"
"-422","-3119","568"
"-422","-3120","568"
"-422","-3119","568"
"-422","-3118","569"
"-422","-3118","570"
"-422","-3118","570"
"-423","-3118","569"
"-424","-3118","568"
"-424","-3117","568"
"-424","-3116","568"
"-424","-3116","568"
"-424","-3117","568"
"-424","-3117","568"
"-424","-3116","567"
"-424","-3116","566"
"-424","-3116","567"
"-424","-3116","568"
"-424","-3116","567"
"-424","-3116","566"
"-424","-3116","566"
"-424","-3116","566"
"-425","-3116","566"
"-426","-3116","566"
"-426","-3115","566"
"-426","-3114","566"
"-426","-3115","566"
"-427","-3116","567"
"-425","-3113","568"
"-427","-3117","566"
"-428","-3120","564"
"-424","-3118","566"
"-424","-3120","568"
"-428","-3118","568"
"-428","-3115","570"
"-425","-3115","570"
"-426","-3116","567"
"-427","-3116","566"
"-427","-3116","566"
"-426","-3117","566"
"-426","-3118","566"
"-426","-3118","566"
"-426","-3118","566"
"-426","-3118","566"
"-426","-3118","566"
"-426","-3119","566"
"-426","-3120","566"
"-426","-3120","566"
"-425","-3119","566"
"-424","-3117","566"
"-424","-3116","567"
"-424","-3116","566"
"-424","-3116","562"
"-424","-3118","562"
"-423","-3122","566"
"-423","-3122","566"
"-424","-3115","564"
"-423","-3113","564"
"-423","-3116","564"
"-424","-3116","565"
"-424","-3116","566"
"-424","-3116","567"
"-424","-3116","568"
"-424","-3115","568"
"-424","-3114","568"
"-425","-3114","568"
"-426","-3115","567"
"-426","-3116","566"
"-426","-3116","566"
"-426","-3116","565"
"-427","-3116","564"
"-427","-3116","564"
"-426","-3117","564"
"-426","-3118","564"
"-426","-3117","564"
"-426","-3116","565"
"-426","-3116","566"
"-426","-3116","566"
"-426","-3116","566"
"-425","-3116","565"
"-424","-3116","565"
"-424","-3116","566"
"-424","-3117","566"
"-424","-3118","565"
"-424","-3118","564"
"-424","-3117","564"
"-424","-3116","564"
"-424","-3117","564"
"-425","-3117","564"
"-426","-3116","564"
"-426","-3116","564"
"-425","-3116","565"
"-424","-3116","566"
"-424","-3116","565"
"-425","-3116","565"
"-426","-3116","566"
"-425","-3116","566"
"-424","-3116","566"
"-424","-3116","566"
"-424","-3116","566"
"-424","-3116","566"
"-424","-3116","566"
"-424","-3116","566"
"-424","-3116","565"
"-425","-3115","564"
"-425","-3114","563"
"-424","-3114","562"
"-424","-3114","562"
"-424","-3114","562"
"-424","-3115","563"
"-424","-3116","564"
"-425","-3116","564"
"-426","-3116","564"
"-425","-3117","564"
"-425","-3117","565"
"-426","-3116","566"
"-426","-3116","566"
"-426","-3115","565"
"-426","-3114","564"
"-426","-3113","564"
"-425","-3113","565"
"-425","-3114","566"
"-426","-3114","566"
"-425","-3114","566"
"-425","-3114","567"
"-425","-3115","568"
"-424","-3115","568"
"-425","-3115","568"
"-426","-3116","568"
"-426","-3115","568"
"-426","-3114","567"
"-426","-3114","567"
"-426","-3114","567"
"-426","-3114","566"
"-426","-3114","566"
"-426","-3114","566"
"-426","-3114","566"
"-426","-3114","566"
"-426","-3114","567"
"-426","-3114","568"
"-426","-3114","569"
"-426","-3113","570"
"-426","-3112","570"
"-426","-3112","570"
"-427","-3112","570"
"-427","-3112","569"
"-426","-3111","567"
"-426","-3111","565"
"-426","-3112","564"
"-426","-3112","564"
"-426","-3113","565"
"-426","-3114","567"
"-426","-3114","568"
"-426","-3114","568"
"-426","-3115","568"
"-426","-3116","569"
"-426","-3116","571"
"-426","-3116","571"
"-426","-3116","570"
"-426","-3116","570"
"-426","-3115","569"
"-426","-3114","568"
"-426","-3114","568"
"-426","-3115","568"
"-427","-3115","568"
"-427","-3115","568"
"-426","-3115","568"
"-426","-3114","568"
"-426","-3114","568"
"-425","-3114","568"
"-424","-3114","568"
"-424","-3114","568"
"-424","-3114","568"
"-423","-3114","568"
"-422","-3114","568"
"-423","-3114","568"
"-424","-3115","567"
"-424","-3116","566"
"-424","-3116","566"
"-424","-3116","566"
"-424","-3116","566"
"-424","-3116","566"
"-424","-3116","566"
"-424","-3115","566"
"-424","-3115","566"
"-424","-3115","566"
"-424","-3115","567"
"-424","-3116","569"
"-425","-3116","569"
"-426","-3116","568"
"-426","-3116","568"
"-426","-3116","568"
"-426","-3116","568"
"-426","-3116","568"
"-426","-3116","568"
"-426","-3116","568"
"-426","-3116","568"
"-426","-3116","568"
"-426","-3116","569"
"-426","-3116","570"
"-426","-3116","570"
"-426","-3116","570"
"-426","-3116","570"
"-426","-3116","569"
"-426","-3116","568"
"-426","-3115","568"
"-426","-3115","567"
"-426","-3116","566"
"-426","-3116","565"
"-425","-3115","564"
"-425","-3114","565"
"-426","-3114","566"
"-426","-3114","566"
"-426","-3114","567"
"-426","-3114","569"
"-426","-3114","570"
"-426","-3114","570"
"-426","-3115","571"
"-427","-3116","572"
"-427","-3116","572"
"-426","-3117","572"
"-426","-3117","571"
"-426","-3116","570"
"-426","-3116","570"
"-427","-3115","571"
"-428","-3117","570"
"-428","-3118","570"
"-428","-3116","572"
"-428","-3116","572"
"-428","-3113","576"
"-430","-3112","574"
"-430","-3117","570"
"-428","-3117","572"
"-428","-3114","572"
"-428","-3114","573"
"-428","-3114","574"
"-428","-3114","574"
"-428","-3115","573"
"-427","-3116","572"
"-426","-3116","573"
"-426","-3116","573"
"-426","-3116","572"
"-426","-3116","572"
"-426","-3116","572"
"-426","-3116","571"
"-426","-3116","570"
"-427","-3115","571"
"-427","-3114","572"
"-426","-3114","572"
"-426","-3114","572"
"-426","-3114","572"
"-426","-3114","572"
"-426","-3115","572"
"-426","-3116","572"
"-426","-3116","571"
"-425","-3116","570"
"-424","-3116","570"
"-424","-3116","570"
"-424","-3115","570"
"-424","-3115","570"
"-424","-3116","570"
"-424","-3116","571"
"-424","-3116","572"
"-424","-3116","573"
"-424","-3116","573"
"-424","-3116","573"
"-424","-3116","573"
"-425","-3115","572"
"-426","-3114","572"
