t,Bx,By,Bz
212.8,-895.889908244121,-2475.22265345787,-2626.06480204015
212.82,-895.889908244121,-2475.63725945882,-2625.90680705505
212.84,-895.889908244121,-2476.06644002238,-2625.90680705505
212.86,-895.889908244121,-2476.13725945882,-2625.79068464213
212.88,-895.889908244121,-2476.71251983088,-2625.60566408101
212.9,-895.889908244121,-2476.98986637301,-2625.60566408101
212.92,-895.889908244121,-2477.03072841387,-2625.60566408101
212.94,-895.889908244121,-2477.06145682773,-2625.33790890685
212.96,-895.889908244121,-2477.06145682773,-2625.33790890685
212.98,-895.889908244121,-2477.17757924065,-2625.33790890685
213,-895.889908244121,-2477.36896202563,-2625.18092445307
213.02,-895.889908244121,-2477.44476465672,-2625.06480204015
213.04,-895.889908244121,-2477.48562669758,-2624.87341925517
213.06,-895.889908244121,-2477.6017491105,-2624.60566408101
213.08,-895.889908244121,-2477.67755174159,-2624.45403131977
213.1,-895.889908244121,-2477.79367415451,-2624.45403131977
213.12,-895.761622079601,-2477.95489828372,-2624.45403131977
213.14,-895.541147783776,-2478,-2624.45403131977
213.16,-895.286275156749,-2478,-2624.45403131977
213.18,-894.786275156749,-2478,-2624.33790890685
213.2,-894.36153552881,-2478,-2624.18092445307
213.22,-894.265226108865,-2478,-2624.06480204015
213.24,-894.189965736804,-2478,-2623.98954166809
213.26,-894.135754412627,-2478.04415441966,-2623.98954166809
213.28,-894.044103689743,-2478.1151751163,-2623.47814164672
213.3,-893.360612773059,-2478.14204139327,-2622.70392276291
213.32,-892.38438628963,-2478.21787152342,-2622.32004517583
213.34,-892,-2478.40982406649,-2622.08286403828
213.36,-892,-2478.7629732397,-2621.96674162536
213.38,-891.5,-2479,-2621.81510886412
213.4,-891,-2479,-2621.31510886412
213.42,-891,-2479,-2620.48337081268
213.44,-891,-2479,-2620
213.46,-891,-2479,-2620
213.48,-890.762912184168,-2479,-2620
213.5,-890.514212716807,-2479,-2619.98337081268
213.52,-890.251300532638,-2479,-2619.48337081268
213.54,-890,-2479,-2619
213.56,-890,-2479,-2619
213.58,-890,-2479,-2619
213.6,-890,-2479,-2619
213.62,-890,-2479,-2618.98337081268
213.64,-890,-2479,-2618.53806678778
213.66,-890,-2479,-2618.10939195019
213.68,-890,-2479,-2618.10939195019
213.7,-890,-2479,-2618.0546959751
213.72,-890,-2479,-2618.0546959751
213.74,-890,-2479,-2618.0546959751
213.76,-890.099010932031,-2479,-2618.0546959751
213.78,-890.350311464669,-2479,-2618.0546959751
213.8,-890.514212716807,-2479,-2618.0546959751
213.82,-890.762912184168,-2479,-2618.0546959751
213.84,-891,-2479,-2618.0546959751
213.86,-891,-2479,-2618.0546959751
213.88,-891,-2479,-2618.0546959751
213.9,-891,-2479,-2618.0546959751
213.92,-891,-2479,-2618.0546959751
213.94,-891,-2479,-2618.0546959751
213.96,-891,-2479,-2618.0546959751
213.98,-891,-2479,-2618.0546959751
214,-891,-2479,-2618.0546959751
214.02,-891,-2479,-2618.0546959751
214.04,-891,-2479,-2618.0546959751
214.06,-891,-2479,-2618.0546959751
214.08,-891,-2479,-2618.0546959751
214.1,-891,-2479,-2618.0546959751
214.12,-891,-2479,-2618.0546959751
214.14,-891,-2479,-2618.0546959751
214.16,-891,-2479,-2618.0546959751
214.18,-891,-2479,-2618.0546959751
214.2,-891,-2479,-2618.0546959751
214.22,-891,-2479,-2618.0546959751
214.24,-891,-2479,-2618.0546959751
214.26,-891,-2479.01405350046,-2618.0546959751
214.28,-891,-2479.01405350046,-2618.0546959751
214.3,-891,-2479.01405350046,-2618.0546959751
214.32,-891,-2479.01405350046,-2618.0546959751
214.34,-891,-2479.01405350046,-2618.0546959751
214.36,-891,-2479.01405350046,-2618.0546959751
214.38,-891,-2479.08495743157,-2618.0546959751
214.4,-891,-2479.08495743157,-2618.0546959751
214.42,-891,-2479.08495743157,-2618.0546959751
214.44,-891,-2479.08495743157,-2618.0546959751
214.46,-891,-2479.08495743157,-2618.0546959751
214.48,-891,-2479.08495743157,-2618.0546959751
214.5,-891,-2479.08495743157,-2618.0546959751
214.52,-891,-2479.08495743157,-2618.0546959751
214.54,-891,-2479.14249438583,-2618.0546959751
214.56,-891,-2479.14318090945,-2618
214.58,-890.599010932031,-2479.19934481645,-2618
214.6,-890.099010932031,-2479.25550872346,-2618
214.62,-890,-2479.25550872346,-2618
214.64,-890,-2479.25550872346,-2618
214.66,-890,-2479.25550872346,-2618
214.68,-890,-2479.19934481645,-2618
214.7,-890,-2479.19934481645,-2618
214.72,-890,-2479.25550872346,-2618
214.74,-890,-2479.25550872346,-2618
214.76,-890,-2479.25550872346,-2617.95264898953
214.78,-890,-2479.25550872346,-2617.84262061057
214.8,-890,-2479.25550872346,-2617.38997162105
214.82,-890,-2479.25550872346,-2617
214.84,-890,-2479.25550872346,-2617
214.86,-890,-2479.25550872346,-2617
214.88,-890,-2479.3123591541,-2617
214.9,-890,-2479.3123591541,-2617
214.92,-890,-2479.42606001536,-2617
214.94,-890,-2479.64763480005,-2617
214.96,-890,-2479.8123591541,-2617
214.98,-890,-2479.90617957705,-2617
215,-890,-2480,-2617
215.02,-890,-2480,-2617
215.04,-890,-2480,-2617
215.06,-890,-2480,-2617
215.08,-890,-2480,-2617
215.1,-890,-2480,-2617
215.12,-890,-2480,-2617
215.14,-890,-2480,-2617
215.16,-890,-2480,-2617
215.18,-890,-2480,-2617
215.2,-890,-2480,-2617
215.22,-890,-2480,-2617
215.24,-890,-2480,-2617
215.26,-890,-2480,-2617
215.28,-890,-2480,-2617
215.3,-890,-2480,-2617
215.32,-890,-2480,-2617
215.34,-890,-2480,-2617
215.36,-890,-2480,-2617
215.38,-890,-2480,-2617
215.4,-890,-2480,-2617
215.42,-890,-2480,-2617
215.44,-890,-2480,-2617
215.46,-890,-2480,-2617
215.48,-890,-2480,-2617
215.5,-890,-2480,-2617
215.52,-890,-2480,-2617
215.54,-890,-2480,-2617
215.56,-890,-2480,-2617
215.58,-890,-2480,-2617
215.6,-890,-2480,-2617
215.62,-890,-2480,-2617
215.64,-890,-2480,-2617
215.66,-890,-2480,-2617
215.68,-890,-2480,-2617
215.7,-890,-2480,-2617
215.72,-890,-2480,-2617
215.74,-890,-2480,-2617
215.76,-890,-2480,-2617
215.78,-890,-2480,-2617
215.8,-890,-2480,-2617
215.82,-890,-2480,-2617
215.84,-890,-2480,-2617
215.86,-890,-2480,-2616.50367248231
215.88,-890,-2480,-2616.00367248231
215.9,-890,-2480,-2616.00367248231
215.92,-890,-2480,-2616
215.94,-890,-2480,-2616
215.96,-890,-2480,-2616
215.98,-890,-2480,-2616
216,-890,-2480,-2616
216.02,-890,-2480,-2616
216.04,-890,-2480,-2616.00367248231
216.06,-890,-2480,-2616.50367248231
216.08,-890,-2480,-2616.50367248231
216.1,-890,-2480,-2616.50367248231
216.12,-890,-2480,-2616.00367248231
216.14,-890,-2480,-2616.00367248231
216.16,-890,-2480,-2616.00367248231
216.18,-890,-2480,-2616.00367248231
216.2,-890,-2480,-2616.00367248231
216.22,-890,-2480,-2616.00367248231
216.24,-890,-2480,-2616.00367248231
216.26,-890,-2480,-2616
216.28,-890,-2480,-2616
216.3,-890,-2480,-2616
216.32,-890,-2480,-2616
216.34,-890,-2480,-2616
216.36,-890,-2480,-2616
216.38,-890,-2480,-2616
216.4,-890,-2480,-2616
216.42,-890,-2480,-2616
216.44,-890,-2480,-2616
216.46,-890,-2480,-2616
216.48,-890,-2480,-2616
216.5,-890,-2480,-2616
216.52,-890,-2480,-2616
216.54,-890,-2480,-2616
216.56,-890,-2480,-2616
216.58,-890,-2480,-2616
216.6,-890,-2480,-2616
216.62,-890,-2480,-2616
216.64,-890,-2480,-2616
216.66,-890,-2480,-2616
216.68,-890,-2480,-2616
216.7,-890,-2480,-2616
216.72,-890,-2480,-2616
216.74,-890,-2480,-2616
216.76,-890,-2480,-2616
216.78,-890,-2480,-2616
216.8,-890,-2480,-2616
216.82,-890,-2480,-2616
216.84,-890,-2480,-2616
216.86,-890,-2480,-2616
216.88,-890,-2480,-2616
216.9,-890,-2480,-2616
216.92,-890,-2480,-2616
216.94,-890,-2480,-2616
216.96,-890,-2480,-2616
216.98,-890,-2480,-2616
217,-890,-2480,-2616
217.02,-890,-2480,-2616
217.04,-890,-2480,-2616
217.06,-890,-2480,-2616
217.08,-890,-2480,-2616
217.1,-890,-2480,-2616
217.12,-890,-2480,-2616
217.14,-890,-2480,-2616
217.16,-890,-2480,-2616
217.18,-890,-2480,-2616
217.2,-890,-2480,-2616
217.22,-890,-2480,-2616
217.24,-890,-2480,-2616
217.26,-890,-2480,-2616
217.28,-890,-2480,-2616
217.3,-890,-2480,-2616
217.32,-890,-2480,-2616
217.34,-890,-2480,-2616
217.36,-890,-2480,-2616
217.38,-890,-2480,-2616
217.4,-890,-2480,-2616
217.42,-890,-2480,-2616
217.44,-890,-2480,-2616
217.46,-890,-2480,-2616
217.48,-890,-2480,-2616
217.5,-890,-2480,-2616
217.52,-890,-2480,-2616
217.54,-890,-2480,-2616
217.56,-890,-2480,-2616
217.58,-890,-2480,-2616
217.6,-890,-2480,-2616
217.62,-890,-2480,-2616
217.64,-890,-2480,-2616
217.66,-890,-2480,-2616
217.68,-890,-2480,-2616
217.7,-890,-2480,-2616
217.72,-890,-2480,-2616
217.74,-890,-2480,-2616
217.76,-890,-2480,-2616
217.78,-890,-2480,-2616
217.8,-890,-2480,-2616
217.82,-890,-2480,-2616
217.84,-890,-2480,-2616
217.86,-890,-2480,-2616
217.88,-890,-2480,-2616
217.9,-890,-2480,-2616
217.92,-890,-2480,-2616
217.94,-890,-2480,-2616
217.96,-890,-2480,-2616
217.98,-890,-2480,-2616
218,-890,-2480,-2616
218.02,-890,-2480,-2616
218.04,-890,-2479.82817793494,-2616
218.06,-890,-2479.39761421476,-2616
218.08,-890,-2479.06943627982,-2616
218.1,-890,-2479,-2616
218.12,-890,-2479,-2616
218.14,-890,-2479,-2616
218.16,-890,-2479,-2616
218.18,-890,-2479,-2616
218.2,-890,-2479,-2616
218.22,-890,-2479,-2616
218.24,-890,-2479,-2616
218.26,-890,-2479,-2616
218.28,-890,-2479,-2616
218.3,-890,-2479,-2616
218.32,-890,-2479,-2616
218.34,-890,-2478.76940096148,-2616
218.36,-890,-2478.26940096148,-2616
218.38,-890,-2478,-2616
218.4,-890,-2478,-2616
218.42,-890,-2478,-2616.01060501278
218.44,-890,-2478,-2616.03548616702
218.46,-890,-2478,-2616.05548433247
218.48,-890,-2478,-2616.05548433247
218.5,-890,-2477.79801902372,-2616.05548433247
218.52,-890,-2477.5550857208,-2616.05548433247
218.54,-890,-2477.47318106753,-2616.10653360455
218.56,-890,-2477.21611437045,-2616.17440697687
218.58,-890,-2476.65175436732,-2616.4077924131
218.6,-890,-2475.94936181894,-2616.64603511936
218.62,-890,-2475.37149934636,-2616.72906580481
218.64,-890,-2475.06221400581,-2616.892346548
218.66,-890,-2474.14084339078,-2617
218.68,-890,-2474.14084339078,-2617
218.7,-890,-2474.03246868854,-2617.09823421336
218.72,-890,-2474.03246868854,-2617.30612960577
218.74,-890,-2473.82858767343,-2617.45914549689
218.76,-890,-2473.52990576547,-2617.54693273832
218.78,-890,-2473.1553019366,-2617.70962625579
218.8,-890,-2472.7710850204,-2617.90359447354
218.82,-890,-2472.7710850204,-2617.98965085159
218.84,-890.214222247571,-2472.75733189458,-2618
218.86,-890.714222247571,-2472.44437075723,-2618
218.88,-891,-2472.44437075723,-2618
218.9,-891,-2472.44437075723,-2618
218.92,-891,-2472.44437075723,-2618.02762822541
218.94,-891.163907304207,-2472.44437075723,-2618.17029496813
218.96,-891.163907304207,-2472.44437075723,-2618.40970899732
218.98,-891.163907304207,-2472.44437075723,-2618.40970899732
219,-891.163907304207,-2472.44437075723,-2618.40970899732
219.02,-891.163907304207,-2472.44437075723,-2618.40970899732
219.04,-891.163907304207,-2472.44437075723,-2618.40970899732
219.06,-891.163907304207,-2472.44437075723,-2618.40970899732
219.08,-891.163907304207,-2472.44437075723,-2618.40970899732
219.1,-891.163907304207,-2472.44437075723,-2618.40970899732
219.12,-891.163907304207,-2472.44437075723,-2618.40970899732
219.14,-891.163907304207,-2472.44437075723,-2618.40970899732
219.16,-891.163907304207,-2472.44437075723,-2618.40970899732
219.18,-891.163907304207,-2472.44437075723,-2618.40970899732
219.2,-891.163907304207,-2472.44437075723,-2618.63254919425
219.22,-891.163907304207,-2472.44437075723,-2618.7355717817
219.24,-891.163907304207,-2472.44437075723,-2619.06095821807
219.26,-891.163907304207,-2472.44437075723,-2619.38492266464
219.28,-891.163907304207,-2472.44437075723,-2619.43560176678
219.3,-891.163907304207,-2472.44437075723,-2619.63930929057
219.32,-891.163907304207,-2472.44437075723,-2619.73940306115
219.34,-891.163907304207,-2472.44437075723,-2619.73940306115
219.36,-891.163907304207,-2472.44437075723,-2620.05278251171
219.38,-891.163907304207,-2472.44437075723,-2620.33202613697
219.4,-891.163907304207,-2472.44437075723,-2620.36107129069
219.42,-891.163907304207,-2472.44437075723,-2620.37498422899
219.44,-891.163907304207,-2472.44437075723,-2620.41336934457
219.46,-891.163907304207,-2472.44437075723,-2620.49799079911
219.48,-891.163907304207,-2472.44437075723,-2620.62818992672
219.5,-891,-2472.44437075723,-2620.62818992672
219.52,-891,-2472.44437075723,-2620.62818992672
219.54,-890.714222247571,-2472.44437075723,-2620.62818992672
219.56,-890.214222247571,-2472.44437075723,-2620.62818992672
219.58,-889.951764836657,-2472.44437075723,-2620.62818992672
219.6,-889.951764836657,-2472.44437075723,-2620.62818992672
219.62,-889.951764836657,-2472.44437075723,-2620.62818992672
219.64,-889.951764836657,-2472.44437075723,-2620.62818992672
219.66,-889.951764836657,-2472.44437075723,-2620.62818992672
219.68,-889.951764836657,-2472.44437075723,-2620.62818992672
219.7,-889.951764836657,-2472.44437075723,-2620.62818992672
219.72,-889.452079846269,-2472.3276141138,-2620.62818992672
219.74,-889.235106296612,-2472.23086841324,-2620.62818992672
219.76,-888.835944382483,-2472.13021679329,-2620.62818992672
219.78,-888.44982644125,-2472.13021679329,-2620.62818992672
219.8,-888.44982644125,-2472.13021679329,-2620.62818992672
219.82,-888.44982644125,-2471.93376230977,-2620.62818992672
219.84,-888.44982644125,-2471.78155212844,-2620.62818992672
219.86,-888.44982644125,-2471.78155212844,-2620.62818992672
219.88,-888.44982644125,-2471.78155212844,-2620.62818992672
219.9,-888.44982644125,-2471.71690509872,-2620.62818992672
219.92,-888.44982644125,-2471.71690509872,-2620.62818992672
219.94,-888.44982644125,-2471.71690509872,-2620.62818992672
219.96,-888.44982644125,-2471.71690509872,-2620.62818992672
219.98,-888.44982644125,-2471.71690509872,-2620.62818992672
220,-888.44982644125,-2471.71690509872,-2620.62818992672
220.02,-888.44982644125,-2471.71690509872,-2620.62818992672
220.04,-888.44982644125,-2471.78155212844,-2620.62818992672
220.06,-888.44982644125,-2471.90614437817,-2620.66473615921
220.08,-888.44982644125,-2472.04248976215,-2620.76886053939
220.1,-888.455294075356,-2472.0858823147,-2620.86631383738
220.12,-888.455294075356,-2472.10174711205,-2620.90025678835
220.14,-888.455294075356,-2472.22696249385,-2620.92247397153
220.16,-888.835944382483,-2472.42258721938,-2621.00267719894
220.18,-888.835944382483,-2472.51482518918,-2621.13640533536
220.2,-889.052917932142,-2472.54698534621,-2621.23081567159
220.22,-888.455294075356,-2472.55736196538,-2621.24948391563
220.24,-888.274369830495,-2472.67245287219,-2621.24948391563
220.26,-888.206387104922,-2472.87047452878,-2621.24948391563
220.28,-888.1317227375,-2472.96571717137,-2621.24948391563
220.3,-888.043018393914,-2472.97804206315,-2621.24948391563
220.32,-887.830117942304,-2472.97804206315,-2621.24948391563
220.34,-887.638172086984,-2472.96571717137,-2621.24948391563
220.36,-887.440395487919,-2472.87047452878,-2621.1550735794
220.38,-887.289675890805,-2472.67245287219,-2621.00267719894
220.4,-887.029187668699,-2472.55736196538,-2620.92247397153
220.42,-886.723707415655,-2472.54698534621,-2620.90025678835
220.44,-886.594756855371,-2472.51482518918,-2620.80280349036
220.46,-886.594756855371,-2472.42258721938,-2620.66473615921
220.48,-886.594756855371,-2472.24350263313,-2620.58757589357
220.5,-886.594756855371,-2472.11833233955,-2620.46640820654
220.52,-886.723707415655,-2472.10174711205,-2620.34593907528
220.54,-887.029187668699,-2472.10174711205,-2620.15168845168
220.56,-887.289675890805,-2472.10174711205,-2620.15168845168
220.58,-887.365630214902,-2472.10174711205,-2620.15168845168
220.6,-887.507806342625,-2472.10174711205,-2620.15168845168
220.62,-887.638172086984,-2472.10174711205,-2620.15168845168
220.64,-887.830117942304,-2472.10174711205,-2620.34593907528
220.66,-888.043018393914,-2472.10174711205,-2620.46640820654
220.68,-888.1317227375,-2472.10174711205,-2620.58757589357
220.7,-888.206387104922,-2472.10174711205,-2620.66473615921
220.72,-888.274369830495,-2472.10174711205,-2620.80280349036
220.74,-888.455294075356,-2472.10174711205,-2620.90025678835
220.76,-889.052917932142,-2472.10174711205,-2620.92247397153
220.78,-889.052917932142,-2472.10174711205,-2621.09708753516
220.8,-889.052917932142,-2472.10174711205,-2621.24948391563
220.82,-889.052917932142,-2472.10174711205,-2621.24948391563
220.84,-889.052917932142,-2472.10174711205,-2621.26335863026
220.86,-889.052917932142,-2472.10174711205,-2621.30566935753
220.88,-889.052917932142,-2472.10174711205,-2621.30566935753
220.9,-889.052917932142,-2472.10174711205,-2621.30566935753
220.92,-889.052917932142,-2472.11833233955,-2621.30566935753
220.94,-889.052917932142,-2472.24350263313,-2621.35875857209
220.96,-889.052917932142,-2472.42258721938,-2621.75430183052
220.98,-889.052917932142,-2472.51482518918,-2622.21565707365
221,-889.052917932142,-2472.54698534621,-2622.24525589111
221.02,-889.052917932142,-2472.55736196538,-2622.54779768887
221.04,-889.052917932142,-2472.67245287219,-2622.54779768887
221.06,-889.052917932142,-2472.87047452878,-2622.24525589111
221.08,-889.052917932142,-2472.96571717137,-2621.75430183052
221.1,-889.052917932142,-2472.97804206315,-2621.35875857209
221.12,-888.455294075356,-2472.98869937957,-2621.2917946429
221.14,-888.274369830495,-2473.00120514306,-2621.24948391563
221.16,-888.206387104922,-2473.08107886936,-2621.24948391563
221.18,-888.055167669868,-2473.27245412097,-2621.07487035199
221.2,-887.883943497141,-2473.48078047665,-2620.90025678835
221.22,-887.747598113164,-2473.66525641624,-2620.76218945721
221.24,-887.638172086984,-2474.05016550943,-2620.58757589357
221.26,-887.507806342625,-2474.3488474174,-2620.46640820654
221.28,-887.365630214902,-2474.39272358866,-2620.18753612841
221.3,-887.289675890805,-2474.59660460377,-2620.18753612841
221.32,-887.029187668699,-2474.75989481765,-2620.18753612841
221.34,-886.723707415655,-2474.76640950495,-2620.18753612841
221.36,-886.594756855371,-2474.81026965291,-2619.84401515631
221.38,-886.494338851634,-2475.07292210476,-2619.84401515631
221.4,-886.074814458666,-2475.07292210476,-2619.84401515631
221.42,-885.426916221102,-2475.07292210476,-2619.84401515631
221.44,-884.957783054268,-2475.07292210476,-2619.84401515631
221.46,-884.67650515389,-2475.07292210476,-2619.84401515631
221.48,-884.57224575055,-2475.07292210476,-2619.84401515631
221.5,-884.485826487297,-2475.07292210476,-2619.84401515631
221.52,-884.111340367805,-2475.07292210476,-2619.84401515631
221.54,-883.430071961921,-2475.38208893496,-2619.84401515631
221.56,-882.828398772328,-2475.48961790559,-2619.84401515631
221.58,-882.541886384588,-2475.49480330141,-2619.84401515631
221.6,-882.260916867252,-2475.54629125924,-2619.84401515631
221.62,-882.017144024531,-2475.64755454463,-2619.84401515631
221.64,-881.948886414591,-2475.75611274761,-2619.84401515631
221.66,-881.948886414591,-2475.86505944514,-2619.84401515631
221.68,-881.948886414591,-2475.86505944514,-2619.84401515631
221.7,-881.948886414591,-2475.96082429105,-2619.84401515631
221.72,-881.857775189754,-2475.96082429105,-2619.84401515631
221.74,-881.7493130443,-2475.96082429105,-2619.84401515631
221.76,-881.665810705498,-2475.96082429105,-2619.84401515631
221.78,-881.665810705498,-2475.96082429105,-2619.84401515631
221.8,-881.665810705498,-2475.96082429105,-2619.84401515631
221.82,-881.515037832776,-2475.96082429105,-2619.84401515631
221.84,-881.318606784516,-2475.96082429105,-2619.84401515631
221.86,-881.252455366331,-2475.96082429105,-2619.84401515631
221.88,-881.165810705498,-2475.96082429105,-2619.84401515631
221.9,-881.025930480067,-2475.96082429105,-2619.84401515631
221.92,-880.875157607344,-2475.86505944514,-2619.84401515631
221.94,-880.798113541868,-2475.75611274761,-2619.68903865262
221.96,-880.731962123683,-2475.64755454463,-2619.68903865262
221.98,-880.623499978229,-2475.54629125924,-2619.68903865262
222,-880.554042336293,-2475.49480330141,-2619.68903865262
222.02,-880.44558019084,-2475.47113416979,-2619.68903865262
222.04,-880.255802814599,-2475.38208893496,-2619.68903865262
222.06,-880.147340669145,-2475.19380494409,-2619.68903865262
222.08,-880.142894693805,-2474.97846766215,-2619.68903865262
222.1,-880.142894693805,-2474.85758482283,-2619.68903865262
222.12,-880.142894693805,-2474.81026965291,-2619.68903865262
222.14,-880.142894693805,-2474.6855597023,-2619.68903865262
222.16,-880.142894693805,-2474.54327936869,-2619.68903865262
222.18,-880.332672070046,-2474.41696278618,-2619.68903865262
222.2,-880.332672070046,-2474.29094776262,-2619.68903865262
222.22,-880.332672070046,-2474.06100523774,-2619.68333249744
222.24,-880.332672070046,-2473.73071042928,-2619.60261495141
222.26,-880.332672070046,-2473.28940522503,-2619.60261495141
222.28,-880.332672070046,-2473.00120514306,-2619.60261495141
222.3,-880.332672070046,-2472.9886863806,-2619.60261495141
222.32,-880.332672070046,-2472.96571717137,-2619.60261495141
222.34,-880.332672070046,-2472.93986987247,-2619.60832110659
222.36,-880.332672070046,-2472.87564139341,-2619.60832110659
222.38,-880.334521865065,-2472.80950762186,-2619.62360352454
222.4,-880.746476296756,-2472.6784291304,-2619.63759934989
222.42,-880.749494950735,-2472.56534990994,-2619.65334832341
222.44,-880.752517294678,-2472.53717208266,-2619.66899299201
222.46,-880.759771746067,-2472.32962366986,-2619.68337729721
222.48,-880.765682224618,-2472.13764053266,-2619.69560342902
222.5,-880.770397590321,-2472.10880653224,-2619.7094594162
222.52,-880.935203811115,-2472.06995587179,-2620.19788053181
222.54,-881.595826803358,-2471.98408809053,-2620.64448197573
222.56,-881.974689146937,-2471.87936964231,-2620.73509682143
222.58,-882.18887896115,-2471.82084128259,-2621.05310632885
222.6,-882.71987740085,-2471.75968790524,-2621.44926151155
222.62,-883.48781119824,-2471.679668164,-2621.88349300591
222.64,-883.934497230424,-2471.5525818123,-2622.43030127353
222.66,-884.411985378736,-2471.39983565296,-2622.81035537878
222.68,-885.203902951956,-2471.27187565346,-2623.00144466566
222.7,-885.671677868119,-2471.16101147513,-2623.10183247756
222.72,-885.949243687496,-2471.10394920391,-2623.20887604678
222.74,-886.340257324194,-2470.64500508213,-2623.27244556786
222.76,-886.616285022838,-2470.18265290366,-2623.62623561782
222.78,-886.770756245381,-2470.08598121918,-2624.08591053052
222.8,-887.074709509578,-2469.95403444908,-2624.53622473422
222.82,-887.332847154263,-2469.85318554912,-2624.98206471262
222.84,-887.404800897962,-2469.76261821485,-2625.1176663522
222.86,-887.541426686818,-2469.46449729161,-2625.37830196312
222.88,-887.665874873411,-2469.11198744337,-2625.68302677593
222.9,-887.768363633444,-2468.66957941717,-2625.85759124511
222.92,-887.894715274596,-2468.05057230068,-2626.02761650322
222.94,-888.123719342433,-2467.17107789065,-2626.09406886164
222.96,-889.657145703552,-2466.54566146266,-2626.12708202627
222.98,-891.220329650106,-2466.25492217234,-2626.19535507722
223,-891.50569834549,-2466.2555759166,-2626.2550129253
223.02,-890.092761052962,-2466.2984033467,-2632.56128310107
223.04,-888.45886626305,-2466.58597498015,-2638.89006037546
223.06,-886.48915009538,-2467.14563499791,-2645.33551185472
223.08,-883.836902106768,-2468.43391869665,-2651.75228197365
223.1,-880.317355491718,-2469.9843231781,-2658.02837893294
223.12,-875.819098339942,-2471.32188800637,-2664.43200649582
223.14,-873.722933384701,-2471.86073233356,-2664.66834984572
223.16,-870.845725928444,-2472.07818574065,-2664.73147348598
223.18,-867.473033932522,-2472.01386992051,-2664.75633753162
223.2,-863.960063862276,-2471.63730715898,-2664.8587170555
223.22,-861.025444300879,-2471.3376152925,-2664.74854427883
223.24,-858.099451030816,-2471.42628003297,-2664.29645227841
223.26,-854.95837059031,-2471.35034217704,-2663.83579485687
223.28,-852.08855076837,-2470.94981396868,-2663.26860611513
223.3,-849.418535654231,-2470.66831008663,-2662.33392234829
223.32,-846.968031623495,-2470.15298507209,-2661.37786828393
223.34,-844.190851408201,-2469.38773605642,-2660.58481956571
223.36,-840.776362450155,-2468.37366270709,-2659.85303174705
223.38,-836.775547100461,-2467.08059125303,-2659.02690841247
223.4,-832.480639443173,-2465.79743542392,-2658.15792380764
223.42,-827.715581748218,-2464.0813917444,-2657.34611703408
223.44,-823.061944796968,-2462.05598068296,-2656.77297702722
223.46,-819.191626660906,-2460.33890978396,-2656.09612256317
223.48,-816.036527214528,-2458.76902016914,-2655.18016423806
223.5,-814.311286492942,-2457.07488896517,-2654.30060371195
223.52,-813.974726331361,-2455.24684745365,-2653.62840371787
223.54,-814.690147374501,-2453.24613590724,-2653.39796676974
223.56,-816.023337287282,-2451.31740076443,-2653.63075188578
223.58,-817.258218330022,-2449.06915764518,-2653.97242762816
223.6,-818.39330540587,-2446.76319695982,-2654.74220886152
223.62,-819.219949214559,-2444.62498786779,-2655.64383100726
223.64,-819.386382955822,-2442.64757589518,-2656.32008812122
223.66,-819.229994700682,-2441.2559051031,-2656.77055781637
223.68,-819.074069792441,-2440.48133879858,-2656.96570566043
223.7,-818.468577476216,-2440.37237416576,-2656.86044008366
223.72,-817.482685206692,-2440.94375918532,-2656.45583814331
223.74,-816.621475297526,-2442.0702137164,-2656.0262552509
223.76,-815.888130258911,-2443.07227201079,-2655.80659162191
223.78,-815.306345749925,-2443.52914442499,-2655.79984225461
223.8,-815.111726431938,-2443.85302136987,-2656.01155547798
223.82,-815.233070710176,-2443.89225847612,-2656.44506035062
223.84,-815.640685843478,-2443.4279319752,-2657.09895664763
223.86,-815.98912192956,-2442.81091686711,-2657.7658489996
223.88,-816.26104545843,-2442.16650641903,-2658.31992174215
223.9,-816.015433224483,-2441.35781920405,-2658.76103808089
223.92,-815.570619500468,-2440.58119944106,-2659.15712845434
223.94,-815.537165598213,-2439.92137139823,-2659.53399590381
223.96,-815.60677314589,-2439.37854520435,-2659.89274835165
223.98,-814.80076336373,-2438.88979300354,-2660.33521038747
224,-813.431986472384,-2438.43643308434,-2660.9068948782
224.02,-812.849904659214,-2438.01907972724,-2661.60551291205
224.04,-812.56746967685,-2437.44910098077,-2662.31716091891
224.06,-812.126587921793,-2436.67196918091,-2663.00592857099
224.08,-811.526754445101,-2435.68737449553,-2663.67285415869
224.1,-811.086763284463,-2434.62832412569,-2664.35137929752
224.12,-810.903595188328,-2433.52379450423,-2665.04155939011
224.14,-810.979058151809,-2432.37400049948,-2665.74381757081
224.16,-811.318584515991,-2431.35663074347,-2666.54263465779
224.18,-811.973432727751,-2430.50119783856,-2667.4503648873
224.2,-812.943052933314,-2429.80841084483,-2668.46692921893
224.22,-814.093322992265,-2429.13508743232,-2669.54123905723
224.24,-815.402452466076,-2428.46702560808,-2670.66819958618
224.26,-816.865967888539,-2427.80368257604,-2671.84464039908
224.28,-818.453818933091,-2427.08697577898,-2672.94104166306
224.3,-820.157330136841,-2426.30870849747,-2673.95272136513
224.32,-821.98010549895,-2425.47355584191,-2674.88438566492
224.34,-823.909296041074,-2424.77857010975,-2675.7982584857
224.36,-825.93711557885,-2424.22586347213,-2676.69394306729
224.38,-828.073935095091,-2423.82439098952,-2677.59125810447
