t,Bx,By,Bz
260.98,-838,-2387,-2426
261,-844,-2388,-2431
261.02,-853,-2389,-2440
261.04,-855,-2394,-2440
261.06,-855,-2399,-2436
261.08,-856,-2397,-2435
261.1,-855,-2395,-2435
261.12,-858,-2398,-2435
261.14,-861,-2400,-2435
261.16,-864,-2401,-2437
261.18,-868,-2403,-2438
261.2,-872,-2405,-2439
261.22,-874,-2407,-2440
261.24,-877,-2409,-2441
261.26,-881,-2411,-2443
261.28,-884,-2413,-2444
261.3,-887,-2414,-2444
261.32,-890,-2416,-2445
261.34,-893,-2419,-2446
261.36,-895,-2421,-2447
261.38,-898,-2423,-2449
261.4,-900,-2425,-2452
261.42,-901,-2427,-2455
261.44,-904,-2430,-2457
261.46,-907,-2433,-2459
261.48,-908,-2434,-2460
261.5,-909,-2436,-2460
261.52,-912,-2439,-2460
261.54,-916,-2441,-2461
261.56,-919,-2443,-2461
261.58,-920,-2445,-2461
261.6,-921,-2447,-2464
261.62,-922,-2449,-2467
261.64,-921,-2452,-2469
261.66,-920,-2455,-2471
261.68,-921,-2457,-2473
261.7,-922,-2459,-2475
261.72,-923,-2461,-2477
261.74,-924,-2462,-2478
261.76,-924,-2464,-2479
261.78,-924,-2467,-2481
261.8,-925,-2469,-2483
261.82,-926,-2471,-2485
261.84,-926,-2473,-2486
261.86,-926,-2475,-2488
261.88,-926,-2476,-2491
261.9,-926,-2477,-2494
261.92,-926,-2479,-2496
261.94,-927,-2480,-2497
261.96,-928,-2480,-2498
261.98,-928,-2481,-2499
262,-928,-2483,-2499
262.02,-928,-2485,-2499
262.04,-928,-2487,-2501
262.06,-929,-2488,-2503
262.08,-930,-2489,-2505
262.1,-930,-2491,-2506
262.12,-930,-2492,-2508
262.14,-930,-2493,-2511
262.16,-929,-2494,-2512
262.18,-928,-2495,-2511
262.2,-927,-2496,-2511
262.22,-925,-2496,-2514
262.24,-924,-2497,-2518
262.26,-924,-2498,-2521
262.28,-924,-2499,-2522
262.3,-924,-2500,-2522
262.32,-924,-2499,-2522
262.34,-924,-2498,-2523
262.36,-923,-2499,-2525
262.38,-922,-2500,-2526
262.4,-922,-2500,-2528
262.42,-922,-2501,-2532
262.44,-922,-2502,-2534
262.46,-921,-2502,-2534
262.48,-920,-2502,-2535
262.5,-920,-2502,-2537
262.52,-919,-2503,-2539
262.54,-917,-2504,-2540
262.56,-916,-2505,-2541
262.58,-917,-2506,-2543
262.6,-917,-2505,-2544
262.62,-916,-2504,-2544
262.64,-915,-2503,-2544
262.66,-914,-2502,-2545
262.68,-914,-2503,-2546
262.7,-914,-2504,-2547
262.72,-913,-2504,-2548
262.74,-912,-2504,-2549
262.76,-912,-2504,-2551
262.78,-911,-2504,-2553
262.8,-909,-2504,-2555
262.82,-908,-2504,-2557
262.84,-908,-2504,-2558
262.86,-909,-2504,-2559
262.88,-909,-2503,-2561
262.9,-907,-2502,-2561
262.92,-906,-2502,-2561
262.94,-905,-2502,-2562
262.96,-905,-2502,-2563
262.98,-905,-2503,-2564
263,-904,-2504,-2564
263.02,-904,-2504,-2565
263.04,-904,-2504,-2568
263.06,-903,-2504,-2570
263.08,-902,-2504,-2570
263.1,-903,-2503,-2570
263.12,-905,-2506,-2575
263.14,-903,-2506,-2580
263.16,-903,-2501,-2574
263.18,-903,-2501,-2572
263.2,-903,-2501,-2576
263.22,-904,-2500,-2575
263.24,-901,-2500,-2574
263.26,-900,-2501,-2574
263.28,-898,-2506,-2577
263.3,-901,-2506,-2582
263.32,-906,-2501,-2584
263.34,-903,-2500,-2578
263.36,-900,-2501,-2575
263.38,-900,-2501,-2579
263.4,-899,-2500,-2581
263.42,-898,-2500,-2584
263.44,-897,-2500,-2586
263.46,-897,-2500,-2586
263.48,-897,-2499,-2586
263.5,-896,-2498,-2585
263.52,-895,-2497,-2583
263.54,-894,-2496,-2583
263.56,-895,-2496,-2585
263.58,-896,-2497,-2588
263.6,-896,-2498,-2590
263.62,-896,-2499,-2590
263.64,-895,-2499,-2590
263.66,-894,-2498,-2590
263.68,-894,-2497,-2589
263.7,-894,-2496,-2588
263.72,-894,-2495,-2588
263.74,-895,-2494,-2589
263.76,-895,-2493,-2591
263.78,-894,-2492,-2592
263.8,-894,-2493,-2593
263.82,-894,-2494,-2594
263.84,-894,-2494,-2594
263.86,-894,-2495,-2593
263.88,-894,-2495,-2592
263.9,-894,-2494,-2592
263.92,-894,-2494,-2593
263.94,-894,-2494,-2595
263.96,-893,-2494,-2596
263.98,-892,-2494,-2597
264,-892,-2494,-2598
264.02,-892,-2493,-2597
264.04,-892,-2492,-2596
264.06,-892,-2492,-2596
264.08,-892,-2491,-2597
264.1,-892,-2489,-2598
264.12,-892,-2488,-2598
264.14,-892,-2489,-2598
264.16,-892,-2490,-2598
264.18,-891,-2490,-2598
264.2,-891,-2490,-2598
264.22,-891,-2491,-2598
264.24,-890,-2491,-2598
264.26,-890,-2490,-2598
264.28,-890,-2490,-2598
264.3,-893,-2490,-2603
264.32,-891,-2490,-2604
264.34,-891,-2490,-2604
264.36,-893,-2488,-2606
264.38,-890,-2487,-2603
264.4,-890,-2488,-2601
264.42,-891,-2488,-2601
264.44,-892,-2489,-2601
264.46,-893,-2490,-2600
264.48,-894,-2490,-2600
264.5,-894,-2490,-2599
264.52,-894,-2489,-2599
264.54,-894,-2487,-2600
264.56,-894,-2486,-2600
264.58,-893,-2486,-2600
264.6,-892,-2487,-2600
264.62,-892,-2488,-2601
264.64,-892,-2487,-2601
264.66,-891,-2487,-2600
264.68,-890,-2487,-2600
264.7,-890,-2486,-2600
264.72,-890,-2487,-2601
264.74,-891,-2488,-2603
264.76,-891,-2489,-2603
264.78,-891,-2490,-2602
264.8,-892,-2489,-2603
264.82,-892,-2487,-2603
264.84,-891,-2486,-2601
264.86,-890,-2486,-2600
264.88,-890,-2486,-2601
264.9,-890,-2486,-2602
264.92,-890,-2486,-2602
264.94,-891,-2486,-2602
264.96,-892,-2485,-2603
264.98,-892,-2484,-2604
265,-891,-2485,-2604
265.02,-890,-2485,-2603
265.04,-889,-2484,-2602
265.06,-889,-2484,-2602
265.08,-890,-2484,-2602
265.1,-890,-2484,-2601
265.12,-891,-2484,-2601
265.14,-892,-2483,-2603
265.16,-892,-2483,-2604
265.18,-892,-2484,-2604
265.2,-891,-2484,-2604
265.22,-890,-2484,-2604
265.24,-891,-2484,-2603
265.26,-892,-2484,-2602
265.28,-892,-2484,-2602
265.3,-892,-2483,-2601
265.32,-891,-2482,-2601
265.34,-891,-2482,-2602
265.36,-892,-2482,-2602
265.38,-891,-2483,-2603
265.4,-890,-2484,-2605
265.42,-890,-2484,-2606
265.44,-890,-2484,-2605
265.46,-890,-2485,-2604
265.48,-889,-2485,-2604
265.5,-889,-2484,-2605
265.52,-890,-2484,-2606
265.54,-890,-2484,-2605
265.56,-890,-2483,-2604
265.58,-890,-2482,-2604
265.6,-890,-2482,-2604
265.62,-890,-2483,-2604
265.64,-890,-2483,-2604
265.66,-890,-2482,-2604
265.68,-890,-2482,-2604
265.7,-890,-2482,-2604
265.72,-890,-2483,-2604
265.74,-891,-2484,-2603
265.76,-892,-2484,-2602
265.78,-892,-2484,-2602
265.8,-891,-2484,-2601
265.82,-890,-2484,-2601
265.84,-889,-2484,-2603
265.86,-889,-2484,-2605
265.88,-890,-2484,-2606
265.9,-890,-2484,-2605
265.92,-890,-2484,-2604
265.94,-890,-2484,-2604
265.96,-890,-2484,-2604
265.98,-890,-2484,-2604
266,-890,-2484,-2604
266.02,-890,-2484,-2604
266.04,-891,-2484,-2604
266.06,-892,-2484,-2603
266.08,-892,-2484,-2602
266.1,-892,-2484,-2603
266.12,-893,-2484,-2605
266.14,-894,-2483,-2606
266.16,-893,-2483,-2606
266.18,-892,-2483,-2606
266.2,-892,-2482,-2606
266.22,-892,-2482,-2606
266.24,-892,-2483,-2605
266.26,-892,-2483,-2604
266.28,-892,-2482,-2604
266.3,-892,-2482,-2605
266.32,-892,-2483,-2606
266.34,-892,-2483,-2606
266.36,-892,-2482,-2606
266.38,-891,-2481,-2606
266.4,-890,-2480,-2607
266.42,-890,-2480,-2607
266.44,-890,-2480,-2606
266.46,-891,-2481,-2607
266.48,-892,-2483,-2607
266.5,-892,-2484,-2606
266.52,-891,-2484,-2606
266.54,-890,-2484,-2605
266.56,-890,-2484,-2605
266.58,-890,-2484,-2607
266.6,-890,-2485,-2607
266.62,-889,-2486,-2605
266.64,-888,-2486,-2604
266.66,-889,-2485,-2604
266.68,-890,-2484,-2604
266.7,-890,-2487,-2602
266.72,-892,-2488,-2604
266.74,-894,-2485,-2604
266.76,-894,-2480,-2600
266.78,-893,-2479,-2602
266.8,-892,-2482,-2605
266.82,-892,-2482,-2606
266.84,-892,-2483,-2607
266.86,-891,-2484,-2608
266.88,-890,-2484,-2608
266.9,-890,-2485,-2608
266.92,-890,-2486,-2606
266.94,-892,-2486,-2606
266.96,-890,-2486,-2606
266.98,-889,-2485,-2606
267,-891,-2484,-2607
267.02,-890,-2484,-2607
267.04,-890,-2484,-2607
267.06,-890,-2483,-2606
267.08,-890,-2482,-2606
267.1,-889,-2482,-2607
267.12,-888,-2482,-2608
267.14,-888,-2483,-2608
267.16,-889,-2484,-2607
267.18,-890,-2483,-2606
267.2,-890,-2482,-2606
267.22,-890,-2482,-2606
267.24,-890,-2482,-2605
267.26,-890,-2482,-2605
267.28,-890,-2482,-2606
267.3,-890,-2482,-2606
267.32,-890,-2483,-2606
267.34,-890,-2483,-2606
267.36,-890,-2482,-2606
267.38,-890,-2483,-2606
267.4,-892,-2482,-2607
267.42,-894,-2483,-2602
267.44,-892,-2485,-2600
267.46,-892,-2484,-2608
267.48,-893,-2484,-2610
267.5,-893,-2484,-2607
267.52,-893,-2484,-2607
267.54,-892,-2484,-2608
267.56,-891,-2484,-2608
267.58,-891,-2484,-2608
267.6,-892,-2484,-2607
267.62,-892,-2483,-2606
267.64,-891,-2482,-2606
267.66,-890,-2482,-2605
267.68,-889,-2482,-2604
267.7,-888,-2483,-2605
267.72,-888,-2484,-2606
267.74,-889,-2483,-2606
267.76,-890,-2483,-2606
267.78,-890,-2483,-2606
267.8,-890,-2482,-2606
267.82,-891,-2482,-2605
267.84,-891,-2483,-2604
267.86,-890,-2484,-2604
267.88,-890,-2484,-2605
267.9,-891,-2484,-2607
267.92,-892,-2484,-2607
267.94,-892,-2484,-2606
267.96,-891,-2484,-2606
267.98,-890,-2484,-2606
268,-890,-2484,-2606
268.02,-891,-2484,-2606
268.04,-891,-2484,-2606
268.06,-890,-2484,-2606
268.08,-890,-2484,-2606
268.1,-890,-2483,-2606
268.12,-890,-2482,-2607
268.14,-890,-2482,-2607
268.16,-889,-2482,-2606
268.18,-888,-2483,-2606
268.2,-887,-2484,-2603
268.22,-884,-2484,-2598
268.24,-884,-2484,-2598
268.26,-890,-2487,-2606
268.28,-891,-2487,-2608
268.3,-889,-2484,-2604
268.32,-890,-2484,-2605
268.34,-890,-2484,-2606
268.36,-889,-2483,-2606
268.38,-889,-2482,-2605
268.4,-889,-2483,-2605
268.42,-889,-2484,-2606
268.44,-890,-2483,-2606
268.46,-890,-2482,-2605
268.48,-890,-2482,-2604
268.5,-890,-2483,-2604
268.52,-890,-2484,-2604
268.54,-889,-2484,-2604
268.56,-887,-2485,-2604
268.58,-886,-2486,-2604
268.6,-886,-2486,-2605
268.62,-887,-2486,-2606
268.64,-888,-2486,-2606
268.66,-888,-2486,-2606
268.68,-888,-2486,-2606
268.7,-888,-2486,-2606
268.72,-888,-2486,-2606
268.74,-888,-2486,-2605
268.76,-888,-2486,-2604
268.78,-888,-2486,-2605
268.8,-888,-2485,-2605
268.82,-887,-2485,-2603
268.84,-887,-2486,-2602
268.86,-888,-2486,-2602
268.88,-888,-2487,-2602
268.9,-891,-2489,-2603
268.92,-892,-2488,-2606
268.94,-888,-2486,-2606
268.96,-890,-2485,-2608
268.98,-892,-2484,-2609
269,-889,-2484,-2605
269.02,-889,-2484,-2604
269.04,-889,-2483,-2604
269.06,-889,-2482,-2604
269.08,-889,-2482,-2605
269.1,-888,-2483,-2606
269.12,-888,-2484,-2606
269.14,-889,-2484,-2606
269.16,-889,-2484,-2605
269.18,-888,-2484,-2604
269.2,-888,-2483,-2603
269.22,-888,-2482,-2603
269.24,-888,-2482,-2604
269.26,-888,-2482,-2603
269.28,-885,-2483,-2605
269.3,-884,-2484,-2604
269.32,-888,-2484,-2604
269.34,-892,-2484,-2602
269.36,-891,-2484,-2601
269.38,-888,-2484,-2604
269.4,-888,-2484,-2603
269.42,-888,-2484,-2604
269.44,-887,-2487,-2606
269.46,-886,-2488,-2606
269.48,-890,-2485,-2606
269.5,-892,-2484,-2610
269.52,-892,-2485,-2608
269.54,-888,-2483,-2608
269.56,-888,-2482,-2609
269.58,-888,-2482,-2609
269.6,-887,-2482,-2608
269.62,-886,-2483,-2607
269.64,-886,-2483,-2607
269.66,-886,-2482,-2607
269.68,-886,-2483,-2605
269.7,-886,-2483,-2604
269.72,-885,-2482,-2604
269.74,-885,-2482,-2605
269.76,-886,-2482,-2606
269.78,-886,-2482,-2605
269.8,-886,-2483,-2604
269.82,-891,-2484,-2608
269.84,-895,-2485,-2612
269.86,-890,-2483,-2608
269.88,-886,-2480,-2606
269.9,-887,-2481,-2608
269.92,-887,-2482,-2608
269.94,-885,-2482,-2607
269.96,-885,-2482,-2605
269.98,-887,-2483,-2603
270,-891,-2484,-2607
270.02,-892,-2480,-2614
270.04,-886,-2480,-2616
270.06,-884,-2485,-2612
270.08,-886,-2484,-2609
270.1,-886,-2483,-2609
270.12,-887,-2484,-2607
270.14,-888,-2484,-2606
270.16,-888,-2483,-2605
270.18,-888,-2482,-2605
270.2,-889,-2482,-2606
270.22,-890,-2482,-2606
270.24,-889,-2483,-2606
270.26,-889,-2483,-2607
270.28,-889,-2482,-2607
270.3,-888,-2482,-2606
270.32,-887,-2482,-2606
270.34,-886,-2482,-2606
270.36,-886,-2482,-2606
270.38,-886,-2482,-2606
270.4,-886,-2482,-2607
270.42,-887,-2482,-2609
270.44,-889,-2482,-2611
270.46,-890,-2482,-2611
270.48,-889,-2482,-2609
270.5,-889,-2482,-2608
270.52,-890,-2482,-2608
270.54,-889,-2482,-2608
270.56,-889,-2482,-2609
270.58,-890,-2482,-2610
270.6,-890,-2482,-2610
270.62,-890,-2482,-2611
270.64,-890,-2482,-2612
270.66,-889,-2482,-2611
270.68,-889,-2482,-2610
270.7,-890,-2482,-2610
270.72,-891,-2482,-2609
270.74,-892,-2482,-2608
270.76,-891,-2481,-2609
270.78,-890,-2480,-2611
270.8,-890,-2480,-2612
270.82,-890,-2480,-2612
270.84,-890,-2480,-2612
270.86,-889,-2480,-2612
270.88,-889,-2480,-2612
270.9,-889,-2480,-2612
270.92,-888,-2480,-2611
270.94,-887,-2480,-2609
270.96,-887,-2479,-2609
270.98,-888,-2479,-2610
271,-888,-2480,-2611
271.02,-888,-2481,-2612
271.04,-888,-2482,-2613
271.06,-888,-2481,-2614
271.08,-887,-2480,-2613
271.1,-887,-2480,-2611
271.12,-887,-2481,-2610
271.14,-887,-2481,-2610
271.16,-889,-2479,-2610
271.18,-890,-2478,-2610
271.2,-890,-2478,-2610
271.22,-892,-2481,-2615
271.24,-892,-2482,-2616
271.26,-890,-2480,-2614
271.28,-892,-2482,-2612
271.3,-891,-2482,-2609
271.32,-889,-2481,-2610
271.34,-890,-2481,-2611
271.36,-890,-2480,-2612
271.38,-889,-2480,-2612
271.4,-888,-2480,-2613
271.42,-891,-2480,-2617
271.44,-892,-2480,-2618
271.46,-890,-2480,-2614
271.48,-892,-2483,-2614
271.5,-891,-2483,-2615
271.52,-889,-2480,-2614
271.54,-889,-2480,-2614
271.56,-888,-2480,-2614
271.58,-889,-2480,-2614
271.6,-890,-2480,-2614
271.62,-890,-2480,-2613
271.64,-890,-2480,-2612
271.66,-890,-2480,-2613
271.68,-890,-2481,-2615
271.7,-890,-2482,-2616
271.72,-890,-2482,-2616
271.74,-890,-2482,-2616
271.76,-889,-2482,-2616
271.78,-889,-2482,-2615
271.8,-889,-2482,-2613
271.82,-888,-2481,-2612
271.84,-888,-2480,-2613
271.86,-888,-2480,-2614
271.88,-888,-2480,-2614
271.9,-888,-2480,-2613
271.92,-888,-2480,-2613
271.94,-888,-2480,-2614
271.96,-888,-2480,-2615
271.98,-887,-2480,-2616
272,-887,-2480,-2614
272.02,-888,-2480,-2612
272.04,-887,-2481,-2613
272.06,-886,-2482,-2614
272.08,-887,-2483,-2613
272.1,-888,-2484,-2613
272.12,-889,-2483,-2614
272.14,-890,-2482,-2614
272.16,-891,-2482,-2614
272.18,-891,-2482,-2615
272.2,-889,-2481,-2616
272.22,-888,-2480,-2616
272.24,-888,-2480,-2616
272.26,-888,-2480,-2615
272.28,-888,-2481,-2614
272.3,-888,-2482,-2613
272.32,-888,-2482,-2612
272.34,-888,-2481,-2611
272.36,-888,-2480,-2611
272.38,-888,-2480,-2612
272.4,-888,-2479,-2613
272.42,-888,-2478,-2614
272.44,-888,-2478,-2614
272.46,-888,-2478,-2614
272.48,-889,-2479,-2615
272.5,-890,-2480,-2615
272.52,-889,-2481,-2615
272.54,-889,-2482,-2616
272.56,-890,-2482,-2616
272.58,-889,-2481,-2616
272.6,-888,-2480,-2615
272.62,-888,-2480,-2613
272.64,-888,-2479,-2612
272.66,-888,-2478,-2612
272.68,-888,-2479,-2612
272.7,-889,-2480,-2613
272.72,-890,-2480,-2614
272.74,-890,-2480,-2614
272.76,-890,-2480,-2615
272.78,-890,-2480,-2616
272.8,-892,-2480,-2614
272.82,-892,-2480,-2616
272.84,-890,-2480,-2618
272.86,-890,-2480,-2615
272.88,-890,-2480,-2614
272.9,-890,-2480,-2614
272.92,-891,-2480,-2614
272.94,-892,-2480,-2615
272.96,-891,-2480,-2616
272.98,-890,-2480,-2616
273,-889,-2480,-2616
273.02,-889,-2480,-2616
273.04,-890,-2480,-2615
273.06,-890,-2480,-2614
273.08,-890,-2481,-2615
273.1,-890,-2481,-2614
273.12,-890,-2481,-2613
273.14,-890,-2482,-2613
273.16,-890,-2482,-2612
273.18,-890,-2482,-2613
273.2,-890,-2482,-2614
273.22,-890,-2482,-2615
273.24,-890,-2482,-2616
273.26,-890,-2481,-2616
273.28,-890,-2480,-2616
273.3,-889,-2480,-2615
273.32,-888,-2480,-2613
273.34,-888,-2481,-2614
273.36,-888,-2482,-2616
273.38,-888,-2482,-2620
273.4,-888,-2481,-2619
273.42,-888,-2481,-2614
273.44,-889,-2482,-2614
273.46,-890,-2481,-2614
273.48,-890,-2480,-2613
273.5,-890,-2481,-2612
273.52,-890,-2481,-2612
273.54,-890,-2480,-2612
273.56,-889,-2480,-2613
273.58,-889,-2480,-2613
273.6,-890,-2480,-2611
273.62,-890,-2480,-2611
273.64,-890,-2480,-2613
273.66,-890,-2482,-2615
273.68,-888,-2482,-2614
273.7,-888,-2480,-2614
273.72,-892,-2482,-2614
273.74,-892,-2482,-2612
273.76,-890,-2480,-2612
273.78,-889,-2480,-2613
273.8,-889,-2480,-2614
273.82,-889,-2480,-2614
273.84,-888,-2480,-2614
273.86,-888,-2480,-2613
273.88,-889,-2481,-2612
273.9,-890,-2481,-2613
273.92,-890,-2480,-2613
273.94,-890,-2480,-2612
273.96,-890,-2479,-2612
273.98,-890,-2478,-2612
274,-890,-2478,-2612
274.02,-890,-2478,-2612
274.04,-889,-2478,-2612
274.06,-888,-2479,-2611
274.08,-888,-2480,-2611
274.1,-888,-2480,-2612
274.12,-888,-2481,-2611
274.14,-889,-2482,-2610
274.16,-889,-2482,-2610
274.18,-888,-2481,-2610
274.2,-887,-2481,-2609
274.22,-886,-2482,-2609
274.24,-887,-2482,-2610
274.26,-888,-2482,-2611
274.28,-888,-2481,-2612
274.3,-888,-2480,-2611
274.32,-888,-2480,-2611
274.34,-888,-2480,-2612
274.36,-888,-2480,-2612
274.38,-888,-2480,-2611
274.4,-889,-2480,-2610
274.42,-890,-2481,-2611
274.44,-890,-2482,-2612
274.46,-890,-2482,-2613
274.48,-890,-2482,-2613
274.5,-890,-2482,-2612
274.52,-890,-2482,-2612
274.54,-890,-2482,-2612
274.56,-889,-2482,-2611
274.58,-888,-2482,-2611
274.6,-888,-2482,-2612
274.62,-889,-2481,-2612
274.64,-889,-2480,-2610
274.66,-889,-2480,-2609
274.68,-890,-2480,-2610
274.7,-890,-2481,-2611
274.72,-890,-2482,-2613
274.74,-890,-2483,-2613
274.76,-890,-2484,-2613
274.78,-890,-2483,-2614
274.8,-890,-2482,-2613
274.82,-890,-2482,-2612
274.84,-890,-2482,-2612
274.86,-890,-2482,-2613
274.88,-890,-2482,-2614
274.9,-890,-2482,-2614
274.92,-890,-2482,-2614
274.94,-890,-2482,-2613
274.96,-890,-2482,-2613
274.98,-890,-2481,-2614
275,-890,-2480,-2614
275.02,-890,-2481,-2614
275.04,-890,-2481,-2615
275.06,-890,-2481,-2616
275.08,-890,-2482,-2615
275.1,-890,-2481,-2614
275.12,-890,-2480,-2614
275.14,-890,-2480,-2614
275.16,-890,-2480,-2615
275.18,-890,-2481,-2615
275.2,-890,-2482,-2614
275.22,-889,-2482,-2614
275.24,-888,-2481,-2614
275.26,-888,-2480,-2614
275.28,-889,-2480,-2614
275.3,-890,-2480,-2613
275.32,-890,-2480,-2612
275.34,-890,-2480,-2612
275.36,-890,-2480,-2611
275.38,-890,-2479,-2612
275.4,-890,-2478,-2614
275.42,-890,-2479,-2614
275.44,-890,-2480,-2614
275.46,-890,-2480,-2614
275.48,-890,-2480,-2615
275.5,-890,-2480,-2617
275.52,-890,-2480,-2617
275.54,-889,-2480,-2616
275.56,-889,-2480,-2616
275.58,-890,-2480,-2616
275.6,-890,-2481,-2615
275.62,-890,-2482,-2613
275.64,-888,-2481,-2610
275.66,-888,-2480,-2610
275.68,-892,-2480,-2616
275.7,-892,-2480,-2616
275.72,-889,-2480,-2612
275.74,-888,-2481,-2612
